"user_id","date","transaction_amount"
6611,"2015-04-08",54
19952,"2015-04-08",98
4497,"2015-04-08",97
9862,"2015-04-08",34
18297,"2015-04-08",46
11999,"2015-04-08",31
18207,"2015-04-08",91
7919,"2015-04-08",78
6365,"2015-04-08",63
11994,"2015-04-08",85
14343,"2015-04-08",99
17680,"2015-04-08",80
17285,"2015-04-08",126
13070,"2015-04-08",37
8905,"2015-04-08",79
6206,"2015-04-08",54
14078,"2015-04-08",57
18698,"2015-04-08",50
13154,"2015-04-08",85
16413,"2015-04-08",97
13388,"2015-04-08",78
5751,"2015-04-08",77
15227,"2015-04-08",63
14557,"2015-04-08",64
19860,"2015-04-08",72
4529,"2015-04-08",85
7284,"2015-04-08",62
15858,"2015-04-08",44
6052,"2015-04-08",76
13453,"2015-04-08",61
17261,"2015-04-08",41
10279,"2015-04-08",31
5032,"2015-04-08",74
2996,"2015-04-08",51
1059,"2015-04-08",41
16186,"2015-04-08",62
4191,"2015-04-08",116
12258,"2015-04-08",40
12126,"2015-04-08",80
8758,"2015-04-08",67
7218,"2015-04-08",76
16839,"2015-04-08",53
9258,"2015-04-08",50
13947,"2015-04-08",94
7798,"2015-04-08",47
6781,"2015-04-08",84
18989,"2015-04-08",73
8729,"2015-04-08",87
1589,"2015-04-08",41
94,"2015-04-08",58
3199,"2015-04-08",49
13010,"2015-04-08",87
19861,"2015-04-08",17
13817,"2015-04-08",26
14957,"2015-04-08",50
643,"2015-04-08",77
15995,"2015-04-08",67
17281,"2015-04-08",81
12684,"2015-04-08",46
14244,"2015-04-08",50
3343,"2015-04-08",63
4545,"2015-04-08",63
16572,"2015-04-08",38
944,"2015-04-08",56
17586,"2015-04-08",51
14764,"2015-04-08",29
13706,"2015-04-08",40
17,"2015-04-08",92
18,"2015-04-08",23
12753,"2015-04-08",77
1521,"2015-04-08",85
2187,"2015-04-08",72
9527,"2015-04-08",27
9167,"2015-04-08",62
2005,"2015-04-08",32
17460,"2015-04-08",64
463,"2015-04-08",56
4677,"2015-04-08",101
3560,"2015-04-08",99
15528,"2015-04-08",62
11442,"2015-04-08",53
4138,"2015-04-08",20
522,"2015-04-08",65
11643,"2015-04-08",42
10101,"2015-04-08",50
8146,"2015-04-08",63
18309,"2015-04-08",88
6755,"2015-04-08",39
19343,"2015-04-08",125
16391,"2015-04-08",17
15998,"2015-04-08",35
11276,"2015-04-08",99
19258,"2015-04-08",56
1951,"2015-04-08",85
724,"2015-04-08",44
10777,"2015-04-08",53
12387,"2015-04-08",54
3464,"2015-04-08",71
17725,"2015-04-08",28
1748,"2015-04-08",32
388,"2015-04-08",56
6348,"2015-04-08",82
6193,"2015-04-08",58
13661,"2015-04-08",28
13693,"2015-04-08",27
9305,"2015-04-08",41
19465,"2015-04-08",121
5983,"2015-04-08",43
13582,"2015-04-08",71
17049,"2015-04-08",53
19558,"2015-04-08",37
19504,"2015-04-08",49
18111,"2015-04-08",90
16578,"2015-04-08",37
18624,"2015-04-08",48
8987,"2015-04-08",83
1518,"2015-04-08",104
5967,"2015-04-08",54
14327,"2015-04-08",120
18231,"2015-04-08",45
1589,"2015-04-08",90
5893,"2015-04-08",88
5795,"2015-04-08",61
15351,"2015-04-08",42
2735,"2015-04-08",30
14962,"2015-04-08",95
11280,"2015-04-08",48
11452,"2015-04-08",61
3293,"2015-04-08",21
4488,"2015-04-08",37
8325,"2015-04-08",36
3206,"2015-04-08",70
6274,"2015-04-08",90
15432,"2015-04-08",50
14098,"2015-04-08",62
11697,"2015-04-08",93
18001,"2015-04-08",42
19851,"2015-04-08",71
5717,"2015-04-08",38
4205,"2015-04-08",57
12890,"2015-04-08",29
8827,"2015-04-08",86
8568,"2015-04-08",51
16545,"2015-04-08",83
7715,"2015-04-08",86
16511,"2015-04-08",61
6160,"2015-04-08",50
927,"2015-04-08",47
6494,"2015-04-08",62
10738,"2015-04-08",58
17357,"2015-04-08",73
2514,"2015-04-08",58
12762,"2015-04-08",62
5233,"2015-04-08",11
4530,"2015-04-08",78
548,"2015-04-08",50
6574,"2015-04-08",100
12523,"2015-04-08",135
12177,"2015-04-08",66
13575,"2015-04-08",33
18850,"2015-04-08",62
13342,"2015-04-08",52
4586,"2015-04-08",64
2840,"2015-04-08",49
19225,"2015-04-08",67
8530,"2015-04-08",71
16611,"2015-04-08",55
405,"2015-04-08",57
13920,"2015-04-08",12
4133,"2015-04-08",93
19797,"2015-04-08",26
8731,"2015-04-08",76
18303,"2015-04-08",53
18194,"2015-04-08",111
14487,"2015-04-08",86
14246,"2015-04-08",55
672,"2015-04-08",15
7932,"2015-04-08",65
16801,"2015-04-08",32
10168,"2015-04-08",28
8351,"2015-04-08",56
4452,"2015-04-08",34
11579,"2015-04-08",136
18552,"2015-04-08",109
509,"2015-04-08",35
3732,"2015-04-08",43
3322,"2015-04-08",110
6209,"2015-04-08",88
11993,"2015-04-08",64
11818,"2015-04-08",32
17120,"2015-04-08",138
10271,"2015-04-08",101
511,"2015-04-08",74
3608,"2015-04-08",72
7016,"2015-04-08",71
18516,"2015-04-08",46
4125,"2015-04-08",65
15518,"2015-04-08",69
5635,"2015-04-08",38
9745,"2015-04-08",33
11162,"2015-04-08",21
16294,"2015-04-08",106
2987,"2015-04-08",76
16468,"2015-04-08",15
10239,"2015-04-08",47
10396,"2015-04-08",97
5446,"2015-04-08",69
2869,"2015-04-08",77
10320,"2015-04-08",32
10999,"2015-04-08",74
9417,"2015-04-08",23
11048,"2015-04-08",45
19263,"2015-04-08",42
18244,"2015-04-08",99
4774,"2015-04-08",29
7569,"2015-04-08",84
4629,"2015-04-08",58
17415,"2015-04-08",47
7896,"2015-04-08",76
10767,"2015-04-08",46
4326,"2015-04-08",92
5692,"2015-04-08",54
3966,"2015-04-08",94
1197,"2015-04-08",29
2420,"2015-04-08",46
13857,"2015-04-08",66
4012,"2015-04-08",46
13050,"2015-04-08",58
9860,"2015-04-08",63
6910,"2015-04-08",38
13845,"2015-04-08",104
5686,"2015-04-08",62
15815,"2015-04-08",91
14321,"2015-04-08",72
5935,"2015-04-08",22
17945,"2015-04-08",83
9837,"2015-04-08",63
7985,"2015-04-08",62
15473,"2015-04-08",84
12579,"2015-04-08",68
9386,"2015-04-08",66
14760,"2015-04-08",70
12972,"2015-04-08",27
10161,"2015-04-08",33
19771,"2015-04-08",50
7040,"2015-04-08",72
6023,"2015-04-08",13
17994,"2015-04-08",66
15084,"2015-04-08",39
4001,"2015-04-08",107
10039,"2015-04-08",40
7939,"2015-04-08",60
14627,"2015-04-08",53
13640,"2015-04-08",108
16518,"2015-04-08",73
13450,"2015-04-08",50
15555,"2015-04-08",52
18570,"2015-04-08",108
10955,"2015-04-08",19
18797,"2015-04-08",83
19795,"2015-04-08",42
11335,"2015-04-08",58
1126,"2015-04-08",78
2310,"2015-04-08",115
16894,"2015-04-08",56
5319,"2015-04-08",92
10536,"2015-04-08",56
14746,"2015-04-08",40
9967,"2015-04-08",50
10638,"2015-04-08",78
16077,"2015-04-08",23
255,"2015-04-08",16
19121,"2015-04-08",43
105,"2015-04-08",57
11153,"2015-04-08",23
17764,"2015-04-08",94
16642,"2015-04-09",85
10259,"2015-04-09",82
17758,"2015-04-09",41
15028,"2015-04-09",102
3890,"2015-04-09",100
14907,"2015-04-09",54
11757,"2015-04-09",90
894,"2015-04-09",35
18647,"2015-04-09",104
50,"2015-04-09",77
1594,"2015-04-09",36
7352,"2015-04-09",61
1083,"2015-04-09",104
11174,"2015-04-09",37
5058,"2015-04-09",43
17314,"2015-04-09",80
9712,"2015-04-09",66
13407,"2015-04-09",57
937,"2015-04-09",68
1256,"2015-04-09",33
7974,"2015-04-09",74
2267,"2015-04-09",32
19300,"2015-04-09",27
10329,"2015-04-09",27
1263,"2015-04-09",78
5249,"2015-04-09",44
13473,"2015-04-09",96
3350,"2015-04-09",81
11132,"2015-04-09",70
8723,"2015-04-09",52
16035,"2015-04-09",51
5699,"2015-04-09",83
3620,"2015-04-09",67
8716,"2015-04-09",51
11604,"2015-04-09",41
10436,"2015-04-09",80
18735,"2015-04-09",77
7439,"2015-04-09",68
19434,"2015-04-09",107
9596,"2015-04-09",68
5740,"2015-04-09",62
11157,"2015-04-09",72
1972,"2015-04-09",51
14945,"2015-04-09",58
389,"2015-04-09",109
3448,"2015-04-09",38
6893,"2015-04-09",75
5880,"2015-04-09",84
13740,"2015-04-09",72
1227,"2015-04-09",30
9328,"2015-04-09",29
16505,"2015-04-09",64
3813,"2015-04-09",92
4434,"2015-04-09",42
1356,"2015-04-09",44
8630,"2015-04-09",50
12940,"2015-04-09",73
12334,"2015-04-09",50
7518,"2015-04-09",40
7757,"2015-04-09",54
7557,"2015-04-09",73
4909,"2015-04-09",22
663,"2015-04-09",105
7405,"2015-04-09",37
13481,"2015-04-09",93
16132,"2015-04-09",79
8920,"2015-04-09",52
14590,"2015-04-09",40
1558,"2015-04-09",40
12830,"2015-04-09",33
9273,"2015-04-09",47
8490,"2015-04-09",42
406,"2015-04-09",67
4498,"2015-04-09",44
4292,"2015-04-09",70
10196,"2015-04-09",55
18102,"2015-04-09",41
19548,"2015-04-09",84
3773,"2015-04-09",76
42,"2015-04-09",110
15979,"2015-04-09",77
11987,"2015-04-09",37
14354,"2015-04-09",43
18818,"2015-04-09",57
9824,"2015-04-09",79
6450,"2015-04-09",39
15839,"2015-04-09",30
5246,"2015-04-09",86
16382,"2015-04-09",38
15608,"2015-04-09",32
1414,"2015-04-09",95
14188,"2015-04-09",47
147,"2015-04-09",73
8311,"2015-04-09",33
7120,"2015-04-09",78
8993,"2015-04-09",50
18397,"2015-04-09",46
7359,"2015-04-09",21
8390,"2015-04-09",60
14722,"2015-04-09",42
9044,"2015-04-09",74
8223,"2015-04-09",88
6648,"2015-04-09",59
10716,"2015-04-09",62
1036,"2015-04-09",71
2758,"2015-04-09",72
4986,"2015-04-09",87
3684,"2015-04-09",65
9376,"2015-04-09",63
18703,"2015-04-09",14
18320,"2015-04-09",13
14236,"2015-04-09",33
12684,"2015-04-09",69
10757,"2015-04-09",46
15747,"2015-04-09",47
3007,"2015-04-09",27
19918,"2015-04-09",56
3389,"2015-04-09",71
12589,"2015-04-09",66
920,"2015-04-09",92
4370,"2015-04-09",72
19985,"2015-04-09",27
652,"2015-04-09",94
1606,"2015-04-09",17
6632,"2015-04-09",79
4851,"2015-04-09",41
8399,"2015-04-09",57
12923,"2015-04-09",60
6458,"2015-04-09",55
495,"2015-04-09",30
1062,"2015-04-09",31
10299,"2015-04-09",59
7906,"2015-04-09",15
3015,"2015-04-09",82
18742,"2015-04-09",84
19859,"2015-04-09",68
13474,"2015-04-09",51
6630,"2015-04-09",107
170,"2015-04-09",85
13410,"2015-04-09",82
16654,"2015-04-09",71
10722,"2015-04-09",83
11736,"2015-04-09",66
11998,"2015-04-09",81
6147,"2015-04-09",21
10109,"2015-04-09",105
13904,"2015-04-09",102
15195,"2015-04-09",41
12889,"2015-04-09",33
9563,"2015-04-09",53
5287,"2015-04-09",67
8894,"2015-04-09",84
18891,"2015-04-09",53
6866,"2015-04-09",91
18746,"2015-04-09",82
2165,"2015-04-09",54
19034,"2015-04-09",43
3275,"2015-04-09",81
11627,"2015-04-09",51
4781,"2015-04-09",27
1049,"2015-04-09",50
4200,"2015-04-09",72
14486,"2015-04-09",65
19146,"2015-04-09",81
18700,"2015-04-09",58
12110,"2015-04-09",99
18589,"2015-04-09",93
18338,"2015-04-09",26
19530,"2015-04-09",17
19338,"2015-04-09",63
14074,"2015-04-09",68
2313,"2015-04-09",40
2974,"2015-04-09",54
13462,"2015-04-09",49
14694,"2015-04-09",78
15359,"2015-04-09",43
19811,"2015-04-09",71
9160,"2015-04-09",52
14398,"2015-04-09",39
3606,"2015-04-09",34
14205,"2015-04-09",65
9127,"2015-04-09",22
8936,"2015-04-09",68
4240,"2015-04-09",64
2026,"2015-04-09",34
16364,"2015-04-09",85
6307,"2015-04-09",25
13956,"2015-04-09",62
17710,"2015-04-09",34
8548,"2015-04-09",45
14345,"2015-04-09",67
10889,"2015-04-09",68
9279,"2015-04-09",16
1006,"2015-04-09",92
5258,"2015-04-09",52
8831,"2015-04-09",91
7880,"2015-04-09",90
804,"2015-04-09",58
19611,"2015-04-09",40
15513,"2015-04-09",45
9003,"2015-04-09",38
7746,"2015-04-09",31
18330,"2015-04-09",63
14787,"2015-04-09",47
4570,"2015-04-09",132
16480,"2015-04-09",86
11085,"2015-04-09",110
9520,"2015-04-09",68
18566,"2015-04-09",35
7114,"2015-04-09",58
7885,"2015-04-09",63
15199,"2015-04-09",96
14755,"2015-04-09",34
3845,"2015-04-09",96
9519,"2015-04-09",161
18456,"2015-04-09",30
5313,"2015-04-09",99
16122,"2015-04-09",127
6951,"2015-04-09",34
15207,"2015-04-09",60
1033,"2015-04-09",42
1748,"2015-04-09",76
9659,"2015-04-09",84
5004,"2015-04-09",102
18905,"2015-04-09",81
12000,"2015-04-09",34
3252,"2015-04-09",113
17002,"2015-04-09",97
2242,"2015-04-09",82
5288,"2015-04-09",65
13617,"2015-04-09",81
15648,"2015-04-09",97
16565,"2015-04-09",52
587,"2015-04-09",68
8237,"2015-04-09",21
8357,"2015-04-09",37
2832,"2015-04-09",57
17775,"2015-04-09",78
10255,"2015-04-09",58
11784,"2015-04-09",70
8057,"2015-04-09",63
1776,"2015-04-09",43
11159,"2015-04-09",69
14878,"2015-04-09",105
3937,"2015-04-09",102
16480,"2015-04-09",62
9775,"2015-04-09",70
18688,"2015-04-09",61
18635,"2015-04-09",15
9325,"2015-04-09",129
5703,"2015-04-09",59
15013,"2015-04-09",68
8877,"2015-04-09",43
14994,"2015-04-09",71
13020,"2015-04-09",53
11550,"2015-04-09",27
6036,"2015-04-09",94
4591,"2015-04-09",27
12224,"2015-04-09",56
9108,"2015-04-09",100
5643,"2015-04-09",39
13226,"2015-04-09",68
845,"2015-04-09",91
19384,"2015-04-09",28
3598,"2015-04-09",54
17102,"2015-04-09",74
15727,"2015-04-09",46
11066,"2015-04-09",60
10598,"2015-04-09",78
4940,"2015-04-09",95
2056,"2015-04-09",38
1808,"2015-04-09",90
17767,"2015-04-09",103
10232,"2015-04-09",68
10464,"2015-04-09",50
12500,"2015-04-09",72
12035,"2015-04-09",51
14877,"2015-04-09",53
8857,"2015-04-09",90
2780,"2015-04-09",51
17537,"2015-04-09",44
11824,"2015-04-09",31
18582,"2015-04-09",36
16431,"2015-04-09",91
6318,"2015-04-09",95
18746,"2015-04-09",49
8024,"2015-04-09",21
12571,"2015-04-09",94
6599,"2015-04-09",71
18258,"2015-04-09",112
3378,"2015-04-09",67
19366,"2015-04-09",35
10285,"2015-04-09",66
16692,"2015-04-09",39
7860,"2015-04-09",45
13017,"2015-04-09",53
118,"2015-04-09",37
14796,"2015-04-09",76
15145,"2015-04-09",19
13889,"2015-04-09",76
4638,"2015-04-09",54
9631,"2015-04-09",39
3864,"2015-04-09",23
12881,"2015-04-09",76
15742,"2015-04-09",78
14721,"2015-04-09",91
11963,"2015-04-09",53
11493,"2015-04-09",26
15688,"2015-04-09",34
2670,"2015-04-09",56
16499,"2015-04-09",102
16398,"2015-04-09",51
14315,"2015-04-09",156
12308,"2015-04-09",118
9661,"2015-04-09",65
10925,"2015-04-09",60
4354,"2015-04-09",65
19939,"2015-04-09",37
9776,"2015-04-09",77
6715,"2015-04-09",48
2694,"2015-04-09",42
12703,"2015-04-09",76
1049,"2015-04-09",51
13720,"2015-04-09",46
604,"2015-04-09",38
13126,"2015-04-09",17
19730,"2015-04-09",25
18960,"2015-04-09",88
15205,"2015-04-09",75
15774,"2015-04-09",42
14275,"2015-04-09",66
13122,"2015-04-09",74
5043,"2015-04-09",55
12289,"2015-04-09",69
5386,"2015-04-09",90
6136,"2015-04-09",41
15817,"2015-04-09",77
3445,"2015-04-09",60
12989,"2015-04-09",50
11313,"2015-04-09",102
3282,"2015-04-09",67
5365,"2015-04-09",36
5513,"2015-04-09",50
218,"2015-04-09",65
5706,"2015-04-09",78
19147,"2015-04-09",69
15176,"2015-04-09",100
4730,"2015-04-09",24
17347,"2015-04-09",103
17232,"2015-04-09",37
14265,"2015-04-09",57
10997,"2015-04-09",77
19582,"2015-04-09",66
12398,"2015-04-09",35
11968,"2015-04-09",89
19399,"2015-04-09",73
18498,"2015-04-09",21
4995,"2015-04-09",63
17799,"2015-04-09",100
3493,"2015-04-09",37
5215,"2015-04-09",128
19733,"2015-04-09",77
9527,"2015-04-09",113
2958,"2015-04-09",52
717,"2015-04-09",102
15646,"2015-04-09",58
9560,"2015-04-09",69
2655,"2015-04-09",86
12108,"2015-04-09",34
2204,"2015-04-09",47
15759,"2015-04-09",71
1072,"2015-04-09",82
18983,"2015-04-09",63
10283,"2015-04-09",38
3781,"2015-04-09",49
5138,"2015-04-09",85
2160,"2015-04-09",68
6397,"2015-04-09",63
12634,"2015-04-09",82
15648,"2015-04-09",40
1366,"2015-04-09",35
6778,"2015-04-09",94
1214,"2015-04-09",66
15268,"2015-04-09",89
15646,"2015-04-09",102
803,"2015-04-09",39
5294,"2015-04-09",85
4711,"2015-04-09",81
19360,"2015-04-09",45
9476,"2015-04-09",103
19590,"2015-04-09",70
12116,"2015-04-09",30
9515,"2015-04-09",93
1394,"2015-04-09",62
9979,"2015-04-09",99
8315,"2015-04-09",69
1402,"2015-04-09",66
14936,"2015-04-09",61
8791,"2015-04-09",68
13626,"2015-04-09",51
19041,"2015-04-09",112
1910,"2015-04-09",24
9603,"2015-04-09",38
19787,"2015-04-09",51
14228,"2015-04-09",67
10120,"2015-04-09",44
13040,"2015-04-09",54
17810,"2015-04-09",88
6300,"2015-04-09",90
10752,"2015-04-10",37
13924,"2015-04-10",117
1992,"2015-04-10",60
15870,"2015-04-10",95
15378,"2015-04-10",68
2181,"2015-04-10",57
9054,"2015-04-10",130
16407,"2015-04-10",38
5779,"2015-04-10",98
18879,"2015-04-10",88
12803,"2015-04-10",65
15820,"2015-04-10",86
15529,"2015-04-10",81
2217,"2015-04-10",95
6989,"2015-04-10",52
4462,"2015-04-10",48
3303,"2015-04-10",108
6668,"2015-04-10",89
15784,"2015-04-10",95
7960,"2015-04-10",88
3703,"2015-04-10",76
19238,"2015-04-10",67
2885,"2015-04-10",54
18676,"2015-04-10",61
438,"2015-04-10",62
18636,"2015-04-10",37
15483,"2015-04-10",93
1469,"2015-04-10",91
4633,"2015-04-10",101
8650,"2015-04-10",35
3701,"2015-04-10",43
14176,"2015-04-10",80
970,"2015-04-10",56
12600,"2015-04-10",88
15344,"2015-04-10",46
9181,"2015-04-10",31
1221,"2015-04-10",76
7580,"2015-04-10",105
8292,"2015-04-10",121
18440,"2015-04-10",45
11348,"2015-04-10",72
12459,"2015-04-10",61
18651,"2015-04-10",91
8227,"2015-04-10",48
4662,"2015-04-10",32
7187,"2015-04-10",63
7983,"2015-04-10",66
18395,"2015-04-10",63
4625,"2015-04-10",96
19,"2015-04-10",22
19420,"2015-04-10",90
1403,"2015-04-10",30
15051,"2015-04-10",18
19730,"2015-04-10",57
10625,"2015-04-10",35
16172,"2015-04-10",71
9917,"2015-04-10",49
15375,"2015-04-10",25
5446,"2015-04-10",69
5984,"2015-04-10",112
3567,"2015-04-10",25
16029,"2015-04-10",36
17745,"2015-04-10",58
4156,"2015-04-10",106
187,"2015-04-10",45
14155,"2015-04-10",81
16754,"2015-04-10",93
7963,"2015-04-10",11
3166,"2015-04-10",62
13154,"2015-04-10",68
7672,"2015-04-10",110
5937,"2015-04-10",52
5878,"2015-04-10",99
9406,"2015-04-10",51
16986,"2015-04-10",39
19975,"2015-04-10",80
8423,"2015-04-10",62
3351,"2015-04-10",81
12314,"2015-04-10",64
13977,"2015-04-10",84
11401,"2015-04-10",15
3650,"2015-04-10",67
11859,"2015-04-10",65
9594,"2015-04-10",85
9898,"2015-04-10",81
9426,"2015-04-10",93
11592,"2015-04-10",86
2177,"2015-04-10",61
1385,"2015-04-10",53
11870,"2015-04-10",69
10165,"2015-04-10",80
11595,"2015-04-10",71
5966,"2015-04-10",40
7425,"2015-04-10",40
9788,"2015-04-10",59
14658,"2015-04-10",36
17571,"2015-04-10",64
2324,"2015-04-10",37
3038,"2015-04-10",117
14291,"2015-04-10",18
9146,"2015-04-10",48
510,"2015-04-10",87
668,"2015-04-10",79
16952,"2015-04-10",86
4683,"2015-04-10",48
6089,"2015-04-10",69
17178,"2015-04-10",74
8134,"2015-04-10",61
2480,"2015-04-10",87
16296,"2015-04-10",22
17466,"2015-04-10",35
6457,"2015-04-10",75
19102,"2015-04-10",67
16842,"2015-04-10",63
11394,"2015-04-10",67
15018,"2015-04-10",67
1614,"2015-04-10",91
681,"2015-04-10",78
7361,"2015-04-10",74
9300,"2015-04-10",71
6396,"2015-04-10",62
6202,"2015-04-10",91
17336,"2015-04-10",78
15221,"2015-04-10",91
12986,"2015-04-10",31
2817,"2015-04-10",63
18542,"2015-04-10",51
7394,"2015-04-10",21
13727,"2015-04-10",54
11363,"2015-04-10",97
13665,"2015-04-10",81
16199,"2015-04-10",67
13105,"2015-04-10",124
14634,"2015-04-10",34
13280,"2015-04-10",41
5400,"2015-04-10",35
6494,"2015-04-10",68
8704,"2015-04-10",55
9433,"2015-04-10",28
6213,"2015-04-10",55
16135,"2015-04-10",27
18085,"2015-04-10",87
14127,"2015-04-10",34
12485,"2015-04-10",45
2113,"2015-04-10",75
2311,"2015-04-10",44
12018,"2015-04-10",92
6006,"2015-04-10",94
15909,"2015-04-10",84
18318,"2015-04-10",108
12532,"2015-04-10",88
14849,"2015-04-10",42
13079,"2015-04-10",66
18001,"2015-04-10",18
6124,"2015-04-10",31
276,"2015-04-10",77
8935,"2015-04-10",53
10292,"2015-04-10",62
15186,"2015-04-10",37
7697,"2015-04-10",64
5670,"2015-04-10",82
12144,"2015-04-10",31
600,"2015-04-10",43
6271,"2015-04-10",66
5095,"2015-04-10",76
8747,"2015-04-10",28
18623,"2015-04-10",61
5990,"2015-04-10",34
11922,"2015-04-10",57
6743,"2015-04-10",35
5518,"2015-04-10",66
3206,"2015-04-10",75
4498,"2015-04-10",95
5516,"2015-04-10",53
11593,"2015-04-10",46
6070,"2015-04-10",23
12381,"2015-04-10",99
16121,"2015-04-10",20
9101,"2015-04-10",38
15980,"2015-04-10",88
17271,"2015-04-10",58
883,"2015-04-10",78
19498,"2015-04-10",69
7646,"2015-04-10",40
9810,"2015-04-10",63
14820,"2015-04-10",100
5670,"2015-04-10",62
3237,"2015-04-10",72
9800,"2015-04-10",68
18379,"2015-04-10",81
9640,"2015-04-10",34
10294,"2015-04-10",60
19762,"2015-04-10",54
11265,"2015-04-10",54
18210,"2015-04-10",74
16680,"2015-04-10",68
8752,"2015-04-10",33
8425,"2015-04-10",66
11791,"2015-04-10",50
3141,"2015-04-10",88
879,"2015-04-10",112
565,"2015-04-10",79
5268,"2015-04-10",82
13591,"2015-04-10",93
15808,"2015-04-10",52
16701,"2015-04-10",71
16270,"2015-04-10",65
7226,"2015-04-10",52
13489,"2015-04-10",70
19018,"2015-04-10",88
6409,"2015-04-10",46
5197,"2015-04-10",38
3146,"2015-04-10",47
11393,"2015-04-10",52
4483,"2015-04-10",53
16304,"2015-04-10",77
9173,"2015-04-10",50
145,"2015-04-10",77
16508,"2015-04-10",36
5572,"2015-04-10",69
7674,"2015-04-10",68
11745,"2015-04-10",45
7147,"2015-04-10",134
17545,"2015-04-10",104
18193,"2015-04-10",16
16559,"2015-04-10",35
1925,"2015-04-10",87
14458,"2015-04-10",47
4860,"2015-04-10",27
10655,"2015-04-10",70
7400,"2015-04-10",48
8154,"2015-04-10",86
13933,"2015-04-10",31
7817,"2015-04-10",53
3310,"2015-04-10",78
17498,"2015-04-10",61
13708,"2015-04-10",85
17962,"2015-04-10",26
1089,"2015-04-10",26
14091,"2015-04-10",36
8426,"2015-04-10",67
13562,"2015-04-10",29
9623,"2015-04-10",80
11212,"2015-04-10",28
1206,"2015-04-10",25
19814,"2015-04-10",55
19401,"2015-04-10",52
1545,"2015-04-10",50
13814,"2015-04-10",73
9148,"2015-04-10",94
3350,"2015-04-10",73
3088,"2015-04-10",41
16264,"2015-04-10",61
14054,"2015-04-10",42
7693,"2015-04-10",77
15006,"2015-04-10",27
10102,"2015-04-10",86
9836,"2015-04-10",36
3081,"2015-04-10",87
3096,"2015-04-10",57
8636,"2015-04-10",20
11333,"2015-04-10",54
15216,"2015-04-10",76
7363,"2015-04-10",38
8499,"2015-04-10",88
15491,"2015-04-10",92
15849,"2015-04-10",94
13121,"2015-04-10",86
1442,"2015-04-10",82
18800,"2015-04-10",38
6644,"2015-04-10",141
14906,"2015-04-10",62
18658,"2015-04-10",89
19343,"2015-04-10",60
15984,"2015-04-10",65
9476,"2015-04-10",45
17960,"2015-04-10",60
5034,"2015-04-10",24
2152,"2015-04-10",61
19658,"2015-04-10",114
1758,"2015-04-10",109
16133,"2015-04-10",55
7096,"2015-04-10",75
15283,"2015-04-10",69
16042,"2015-04-10",42
5153,"2015-04-10",57
17597,"2015-04-10",82
10421,"2015-04-10",88
6707,"2015-04-10",41
19316,"2015-04-10",19
3822,"2015-04-10",53
7995,"2015-04-10",28
19642,"2015-04-10",34
16107,"2015-04-10",66
2477,"2015-04-10",103
6053,"2015-04-10",74
1900,"2015-04-10",54
3114,"2015-04-10",83
10069,"2015-04-10",86
13659,"2015-04-10",37
14654,"2015-04-10",24
16175,"2015-04-10",71
5865,"2015-04-10",41
12461,"2015-04-10",47
7359,"2015-04-10",61
13964,"2015-04-10",46
3124,"2015-04-10",13
15867,"2015-04-10",22
12423,"2015-04-10",73
6026,"2015-04-10",75
19404,"2015-04-10",60
1548,"2015-04-10",61
3212,"2015-04-10",90
1340,"2015-04-10",56
8289,"2015-04-10",87
10727,"2015-04-10",60
2842,"2015-04-10",30
19559,"2015-04-10",91
3253,"2015-04-10",54
5693,"2015-04-10",70
12071,"2015-04-10",41
19658,"2015-04-10",111
12951,"2015-04-10",98
11975,"2015-04-10",27
603,"2015-04-10",72
11725,"2015-04-10",32
8485,"2015-04-10",51
3784,"2015-04-10",115
17527,"2015-04-10",85
19563,"2015-04-10",52
4583,"2015-04-10",72
1405,"2015-04-10",43
9119,"2015-04-10",123
11595,"2015-04-10",81
4168,"2015-04-10",61
13066,"2015-04-10",35
18412,"2015-04-10",89
12930,"2015-04-10",82
3030,"2015-04-10",32
825,"2015-04-10",44
11919,"2015-04-10",44
16923,"2015-04-10",107
9042,"2015-04-10",25
547,"2015-04-10",106
10843,"2015-04-10",45
12105,"2015-04-10",31
13242,"2015-04-10",101
17096,"2015-04-10",95
6728,"2015-04-10",86
7364,"2015-04-10",68
10763,"2015-04-10",37
14580,"2015-04-10",21
1505,"2015-04-10",75
9207,"2015-04-10",37
89,"2015-04-10",18
12512,"2015-04-10",43
14146,"2015-04-10",16
11563,"2015-04-10",65
12664,"2015-04-10",30
18419,"2015-04-10",47
11045,"2015-04-10",44
2542,"2015-04-10",47
1587,"2015-04-10",39
10446,"2015-04-10",73
7724,"2015-04-10",74
12052,"2015-04-10",53
3672,"2015-04-10",61
11532,"2015-04-10",69
12504,"2015-04-10",36
5679,"2015-04-10",33
18771,"2015-04-10",57
14623,"2015-04-10",98
2219,"2015-04-10",61
1685,"2015-04-10",81
13535,"2015-04-10",61
7818,"2015-04-10",63
2650,"2015-04-10",33
9408,"2015-04-10",47
10639,"2015-04-10",59
112,"2015-04-10",67
327,"2015-04-10",95
5586,"2015-04-10",103
15065,"2015-04-10",58
6837,"2015-04-10",76
18987,"2015-04-10",106
3684,"2015-04-10",59
19323,"2015-04-10",62
18678,"2015-04-10",69
1962,"2015-04-10",76
9182,"2015-04-10",29
3867,"2015-04-10",62
11056,"2015-04-10",82
1188,"2015-04-10",52
8451,"2015-04-10",75
5595,"2015-04-10",72
