"user_id","date","transaction_amount"
10235,"2015-03-07",45
10618,"2015-03-07",50
5211,"2015-03-07",86
7376,"2015-03-07",10
11600,"2015-03-07",25
6054,"2015-03-07",16
13321,"2015-03-07",26
12143,"2015-03-07",32
276,"2015-03-07",41
7298,"2015-03-07",78
9583,"2015-03-07",38
17385,"2015-03-07",47
14835,"2015-03-07",36
14001,"2015-03-07",110
7006,"2015-03-07",46
18896,"2015-03-07",29
11179,"2015-03-07",91
10665,"2015-03-07",36
3513,"2015-03-07",43
12911,"2015-03-07",87
5849,"2015-03-07",49
16090,"2015-03-07",59
6828,"2015-03-07",72
19746,"2015-03-07",33
13602,"2015-03-07",31
3294,"2015-03-07",35
2638,"2015-03-07",93
2393,"2015-03-07",32
10119,"2015-03-07",54
11938,"2015-03-07",66
12652,"2015-03-07",107
3608,"2015-03-07",48
2465,"2015-03-08",50
3856,"2015-03-08",54
1837,"2015-03-08",39
18661,"2015-03-08",56
14973,"2015-03-08",37
2978,"2015-03-08",17
5443,"2015-03-08",44
260,"2015-03-08",80
5661,"2015-03-08",71
10610,"2015-03-08",41
446,"2015-03-08",79
1568,"2015-03-08",75
19179,"2015-03-08",27
12423,"2015-03-08",10
17207,"2015-03-08",70
9716,"2015-03-08",77
9466,"2015-03-08",69
18433,"2015-03-08",86
3111,"2015-03-08",43
4950,"2015-03-08",12
4908,"2015-03-08",87
12971,"2015-03-08",44
12129,"2015-03-08",43
6731,"2015-03-08",47
11786,"2015-03-08",18
1407,"2015-03-08",41
14948,"2015-03-08",57
686,"2015-03-08",39
5161,"2015-03-08",37
8018,"2015-03-08",70
12491,"2015-03-08",41
16314,"2015-03-08",56
7033,"2015-03-08",81
14440,"2015-03-08",11
15870,"2015-03-08",68
12606,"2015-03-08",74
4695,"2015-03-08",46
10201,"2015-03-08",55
8566,"2015-03-08",82
19189,"2015-03-08",71
808,"2015-03-08",72
4910,"2015-03-08",62
13745,"2015-03-08",28
18016,"2015-03-08",56
19036,"2015-03-08",64
4720,"2015-03-08",75
9234,"2015-03-08",29
11873,"2015-03-08",52
19938,"2015-03-08",25
10202,"2015-03-08",69
1166,"2015-03-08",84
5175,"2015-03-08",33
16146,"2015-03-08",47
743,"2015-03-08",159
18483,"2015-03-08",23
8288,"2015-03-08",27
1318,"2015-03-08",21
10397,"2015-03-08",84
1795,"2015-03-08",30
3863,"2015-03-08",62
10531,"2015-03-08",38
1381,"2015-03-08",69
224,"2015-03-08",77
9579,"2015-03-08",29
4221,"2015-03-08",46
3735,"2015-03-08",10
16570,"2015-03-08",33
19411,"2015-03-08",37
16353,"2015-03-08",81
3709,"2015-03-08",67
10597,"2015-03-08",70
12674,"2015-03-08",87
17654,"2015-03-08",49
12801,"2015-03-08",44
18704,"2015-03-08",66
10024,"2015-03-08",50
10475,"2015-03-08",37
3272,"2015-03-08",104
3112,"2015-03-08",85
18397,"2015-03-08",75
10977,"2015-03-08",24
3498,"2015-03-08",84
7897,"2015-03-08",62
4759,"2015-03-08",122
2828,"2015-03-08",35
13355,"2015-03-08",86
11879,"2015-03-08",92
15448,"2015-03-08",33
16744,"2015-03-08",113
14303,"2015-03-08",69
17980,"2015-03-08",68
489,"2015-03-08",36
7772,"2015-03-08",59
11407,"2015-03-08",104
15724,"2015-03-08",48
16766,"2015-03-08",60
2586,"2015-03-08",71
1289,"2015-03-08",80
1340,"2015-03-08",52
12253,"2015-03-08",45
3286,"2015-03-08",13
7759,"2015-03-08",57
1678,"2015-03-08",78
12705,"2015-03-08",56
12910,"2015-03-08",80
11752,"2015-03-08",70
18061,"2015-03-08",44
12276,"2015-03-08",33
13812,"2015-03-08",79
6761,"2015-03-08",75
6375,"2015-03-08",51
16209,"2015-03-08",101
8615,"2015-03-08",19
9440,"2015-03-08",51
4853,"2015-03-08",53
6353,"2015-03-08",42
4756,"2015-03-08",14
18816,"2015-03-08",73
1070,"2015-03-08",33
1577,"2015-03-08",70
11221,"2015-03-08",95
15934,"2015-03-08",22
5444,"2015-03-08",74
4810,"2015-03-08",58
7831,"2015-03-08",75
1993,"2015-03-08",18
12377,"2015-03-08",89
7416,"2015-03-08",26
6258,"2015-03-08",42
10348,"2015-03-08",75
10568,"2015-03-08",36
1087,"2015-03-08",91
18813,"2015-03-08",31
10905,"2015-03-08",92
12228,"2015-03-08",16
17916,"2015-03-08",26
8393,"2015-03-08",113
8622,"2015-03-08",101
8074,"2015-03-08",55
16306,"2015-03-08",76
17999,"2015-03-08",42
1351,"2015-03-08",31
6474,"2015-03-08",98
16923,"2015-03-08",54
18831,"2015-03-08",49
1946,"2015-03-08",23
13283,"2015-03-08",108
12015,"2015-03-08",58
9300,"2015-03-08",49
16887,"2015-03-08",141
9697,"2015-03-08",13
1199,"2015-03-08",85
8477,"2015-03-08",50
4713,"2015-03-08",53
9613,"2015-03-08",96
5252,"2015-03-08",32
10756,"2015-03-08",119
18356,"2015-03-08",49
6724,"2015-03-08",18
18760,"2015-03-08",27
2439,"2015-03-08",31
13530,"2015-03-08",60
9497,"2015-03-08",38
5889,"2015-03-08",33
8799,"2015-03-08",93
2121,"2015-03-08",39
13686,"2015-03-08",49
6303,"2015-03-08",50
18641,"2015-03-08",99
4596,"2015-03-08",36
17392,"2015-03-08",35
18482,"2015-03-08",70
12872,"2015-03-08",71
13543,"2015-03-08",78
5840,"2015-03-08",33
4745,"2015-03-08",28
15201,"2015-03-08",84
14918,"2015-03-08",66
6334,"2015-03-08",46
12401,"2015-03-08",89
19776,"2015-03-08",30
7024,"2015-03-08",11
7707,"2015-03-08",26
19508,"2015-03-08",61
4991,"2015-03-08",60
19209,"2015-03-08",55
5798,"2015-03-08",15
2695,"2015-03-08",96
235,"2015-03-08",42
5105,"2015-03-08",82
17140,"2015-03-08",68
1672,"2015-03-08",27
14844,"2015-03-08",10
17177,"2015-03-08",58
12095,"2015-03-08",60
15027,"2015-03-08",52
14180,"2015-03-08",74
13340,"2015-03-08",41
14362,"2015-03-08",34
4310,"2015-03-08",87
13562,"2015-03-08",54
13709,"2015-03-08",133
14395,"2015-03-08",112
16673,"2015-03-08",60
127,"2015-03-08",22
4897,"2015-03-08",19
9999,"2015-03-08",38
14302,"2015-03-08",55
12050,"2015-03-08",46
5808,"2015-03-08",47
3692,"2015-03-08",85
1914,"2015-03-08",47
11908,"2015-03-08",37
3094,"2015-03-08",14
343,"2015-03-08",32
17410,"2015-03-08",15
14459,"2015-03-08",52
7991,"2015-03-08",35
18618,"2015-03-08",87
1614,"2015-03-08",76
6050,"2015-03-08",73
7212,"2015-03-08",113
5274,"2015-03-08",52
15130,"2015-03-08",78
3959,"2015-03-08",21
297,"2015-03-08",33
7708,"2015-03-08",73
15263,"2015-03-08",73
16951,"2015-03-08",81
112,"2015-03-08",31
15214,"2015-03-08",45
13320,"2015-03-08",55
13764,"2015-03-08",55
9912,"2015-03-08",88
8681,"2015-03-08",43
8336,"2015-03-08",92
17782,"2015-03-08",63
7067,"2015-03-08",75
18294,"2015-03-08",43
203,"2015-03-08",46
16085,"2015-03-08",49
1978,"2015-03-08",30
5188,"2015-03-08",29
11136,"2015-03-08",27
10334,"2015-03-08",29
19917,"2015-03-08",39
17721,"2015-03-08",57
1956,"2015-03-08",50
19536,"2015-03-08",62
6106,"2015-03-08",30
15003,"2015-03-08",96
8037,"2015-03-08",88
1362,"2015-03-08",57
3639,"2015-03-08",56
13820,"2015-03-08",44
12340,"2015-03-08",42
8380,"2015-03-08",41
1815,"2015-03-08",116
5627,"2015-03-08",26
17669,"2015-03-08",68
19076,"2015-03-08",52
12332,"2015-03-08",98
6352,"2015-03-08",25
11488,"2015-03-08",18
18754,"2015-03-08",90
2757,"2015-03-08",61
15023,"2015-03-08",57
1397,"2015-03-08",54
3377,"2015-03-08",29
11746,"2015-03-08",27
15771,"2015-03-08",65
10586,"2015-03-08",100
13676,"2015-03-08",80
15272,"2015-03-08",46
2699,"2015-03-08",88
18771,"2015-03-08",23
19104,"2015-03-08",73
12248,"2015-03-08",54
9662,"2015-03-08",10
3256,"2015-03-08",79
16381,"2015-03-08",104
6532,"2015-03-08",51
18947,"2015-03-08",43
8199,"2015-03-08",49
13288,"2015-03-08",46
13463,"2015-03-08",93
6540,"2015-03-08",21
10533,"2015-03-08",92
6843,"2015-03-08",11
2682,"2015-03-08",98
14675,"2015-03-08",85
535,"2015-03-08",84
7415,"2015-03-08",62
1301,"2015-03-08",79
18319,"2015-03-08",142
18294,"2015-03-08",121
3647,"2015-03-08",109
11574,"2015-03-08",43
4048,"2015-03-08",39
8889,"2015-03-08",41
8227,"2015-03-08",31
5141,"2015-03-08",116
7090,"2015-03-08",63
11455,"2015-03-08",38
166,"2015-03-08",34
3202,"2015-03-08",62
13589,"2015-03-08",42
1410,"2015-03-08",35
10659,"2015-03-08",44
15349,"2015-03-08",54
59,"2015-03-09",59
16232,"2015-03-09",78
8097,"2015-03-09",69
7695,"2015-03-09",26
4927,"2015-03-09",24
5356,"2015-03-09",75
4400,"2015-03-09",77
15116,"2015-03-09",64
16194,"2015-03-09",40
12550,"2015-03-09",59
656,"2015-03-09",31
1591,"2015-03-09",60
6475,"2015-03-09",11
18341,"2015-03-09",10
7476,"2015-03-09",69
14597,"2015-03-09",75
13721,"2015-03-09",96
11659,"2015-03-09",38
7458,"2015-03-09",28
12708,"2015-03-09",53
4315,"2015-03-09",88
6067,"2015-03-09",50
10220,"2015-03-09",16
10628,"2015-03-09",101
16510,"2015-03-09",31
7830,"2015-03-09",92
538,"2015-03-09",52
9650,"2015-03-09",87
7017,"2015-03-09",36
19360,"2015-03-09",54
18201,"2015-03-09",64
1590,"2015-03-09",51
383,"2015-03-09",85
19083,"2015-03-09",32
2512,"2015-03-09",53
17547,"2015-03-09",69
19159,"2015-03-09",11
4519,"2015-03-09",56
5996,"2015-03-09",86
13919,"2015-03-09",89
10290,"2015-03-09",110
13821,"2015-03-09",19
6707,"2015-03-09",25
17723,"2015-03-09",30
19454,"2015-03-09",42
5816,"2015-03-09",105
490,"2015-03-09",21
16478,"2015-03-09",63
19960,"2015-03-09",21
19239,"2015-03-09",38
7139,"2015-03-09",65
13204,"2015-03-09",93
13988,"2015-03-09",50
15426,"2015-03-09",22
17162,"2015-03-09",56
19452,"2015-03-09",57
18561,"2015-03-09",34
5946,"2015-03-09",27
12584,"2015-03-09",35
10184,"2015-03-09",107
3379,"2015-03-09",35
3950,"2015-03-09",58
14625,"2015-03-09",23
8880,"2015-03-09",40
15765,"2015-03-09",29
17438,"2015-03-09",37
10956,"2015-03-09",96
2766,"2015-03-09",82
6023,"2015-03-09",58
14055,"2015-03-09",23
12882,"2015-03-09",61
11994,"2015-03-09",36
11207,"2015-03-09",60
13447,"2015-03-09",64
4536,"2015-03-09",10
11453,"2015-03-09",29
7307,"2015-03-09",99
18224,"2015-03-09",78
10311,"2015-03-09",49
15554,"2015-03-09",39
18433,"2015-03-09",18
1760,"2015-03-09",53
17912,"2015-03-09",56
8522,"2015-03-09",98
16446,"2015-03-09",12
19414,"2015-03-09",62
2317,"2015-03-09",13
3835,"2015-03-09",88
13671,"2015-03-09",10
8595,"2015-03-09",49
12454,"2015-03-09",30
8777,"2015-03-09",24
10592,"2015-03-09",30
1812,"2015-03-09",67
2910,"2015-03-09",65
2750,"2015-03-09",85
18981,"2015-03-09",32
19028,"2015-03-09",45
1552,"2015-03-09",33
10259,"2015-03-09",58
8073,"2015-03-09",62
8480,"2015-03-09",99
6029,"2015-03-09",89
15804,"2015-03-09",52
10338,"2015-03-09",43
2355,"2015-03-09",71
18123,"2015-03-09",99
1096,"2015-03-09",49
19529,"2015-03-09",37
4456,"2015-03-09",47
18748,"2015-03-09",14
3958,"2015-03-09",118
8102,"2015-03-09",70
8408,"2015-03-09",23
8757,"2015-03-09",72
9705,"2015-03-09",41
17502,"2015-03-09",95
4644,"2015-03-09",27
6481,"2015-03-09",116
6439,"2015-03-09",35
18184,"2015-03-09",98
19767,"2015-03-09",29
17486,"2015-03-09",16
11815,"2015-03-09",49
13057,"2015-03-09",106
11718,"2015-03-09",75
8821,"2015-03-09",47
29,"2015-03-09",37
13601,"2015-03-09",59
14022,"2015-03-09",70
3887,"2015-03-09",34
8715,"2015-03-09",74
17053,"2015-03-09",47
5294,"2015-03-09",102
19616,"2015-03-09",40
445,"2015-03-09",131
6547,"2015-03-09",42
10556,"2015-03-09",72
18999,"2015-03-09",61
3211,"2015-03-09",26
8805,"2015-03-09",26
15214,"2015-03-09",36
8962,"2015-03-09",26
13369,"2015-03-09",20
10774,"2015-03-09",47
1094,"2015-03-09",36
6950,"2015-03-09",50
8354,"2015-03-09",45
7583,"2015-03-09",50
66,"2015-03-09",26
9595,"2015-03-09",24
9766,"2015-03-09",61
17207,"2015-03-09",50
14003,"2015-03-09",23
12302,"2015-03-09",69
10886,"2015-03-09",48
17735,"2015-03-09",47
705,"2015-03-09",46
14903,"2015-03-09",104
14389,"2015-03-09",54
13218,"2015-03-09",76
9807,"2015-03-09",85
19346,"2015-03-09",69
2891,"2015-03-09",61
3200,"2015-03-09",34
3918,"2015-03-09",42
18131,"2015-03-09",71
9272,"2015-03-09",55
13615,"2015-03-09",85
4417,"2015-03-09",37
12377,"2015-03-09",75
12619,"2015-03-09",72
8774,"2015-03-09",22
2193,"2015-03-09",45
8956,"2015-03-09",90
10953,"2015-03-09",65
5634,"2015-03-09",67
14138,"2015-03-09",18
934,"2015-03-09",16
16555,"2015-03-09",75
9227,"2015-03-09",75
1118,"2015-03-09",48
14216,"2015-03-09",57
17054,"2015-03-09",17
3435,"2015-03-09",17
5416,"2015-03-09",71
4842,"2015-03-09",108
12190,"2015-03-09",50
10848,"2015-03-09",53
10371,"2015-03-09",103
2538,"2015-03-09",74
11273,"2015-03-09",135
12472,"2015-03-09",25
18569,"2015-03-09",65
2052,"2015-03-09",36
19620,"2015-03-09",68
18868,"2015-03-09",100
11852,"2015-03-09",34
7436,"2015-03-09",49
9748,"2015-03-09",44
11037,"2015-03-09",44
8119,"2015-03-09",45
4225,"2015-03-09",66
15472,"2015-03-09",79
10123,"2015-03-09",35
18773,"2015-03-09",43
3402,"2015-03-09",14
12180,"2015-03-09",11
15240,"2015-03-09",46
1418,"2015-03-09",76
8089,"2015-03-09",101
13731,"2015-03-09",33
4284,"2015-03-09",20
8829,"2015-03-09",13
13805,"2015-03-09",20
4948,"2015-03-09",31
10689,"2015-03-09",52
8727,"2015-03-09",51
9849,"2015-03-09",80
584,"2015-03-09",22
10403,"2015-03-09",52
17064,"2015-03-09",52
14105,"2015-03-09",74
5333,"2015-03-09",21
19439,"2015-03-09",12
1847,"2015-03-09",77
3881,"2015-03-09",62
1490,"2015-03-09",51
19913,"2015-03-09",63
3413,"2015-03-09",38
9692,"2015-03-09",59
16845,"2015-03-09",72
10259,"2015-03-09",74
10725,"2015-03-09",59
8929,"2015-03-09",41
11740,"2015-03-09",68
3445,"2015-03-09",35
15179,"2015-03-09",61
8051,"2015-03-09",39
10837,"2015-03-09",55
6410,"2015-03-09",54
700,"2015-03-09",95
6467,"2015-03-09",65
15929,"2015-03-09",40
7069,"2015-03-09",33
6445,"2015-03-09",62
936,"2015-03-09",62
19880,"2015-03-09",68
14558,"2015-03-09",43
564,"2015-03-09",55
17224,"2015-03-09",45
8033,"2015-03-09",66
19573,"2015-03-09",30
16556,"2015-03-09",85
3952,"2015-03-09",60
6237,"2015-03-09",50
11700,"2015-03-09",94
5907,"2015-03-09",31
4609,"2015-03-09",85
19857,"2015-03-09",53
4776,"2015-03-09",32
14625,"2015-03-09",107
7662,"2015-03-09",18
1306,"2015-03-09",44
13077,"2015-03-09",19
11049,"2015-03-09",72
7195,"2015-03-09",94
17276,"2015-03-09",26
3904,"2015-03-09",58
9957,"2015-03-09",51
13922,"2015-03-09",79
11528,"2015-03-09",40
5176,"2015-03-09",43
1837,"2015-03-09",123
2726,"2015-03-09",45
9982,"2015-03-09",68
2264,"2015-03-09",11
17621,"2015-03-09",36
15884,"2015-03-09",36
3687,"2015-03-09",37
8496,"2015-03-09",73
5014,"2015-03-09",35
2284,"2015-03-09",17
11290,"2015-03-09",127
8583,"2015-03-09",83
2980,"2015-03-09",97
9579,"2015-03-09",59
9895,"2015-03-09",69
13330,"2015-03-09",59
13590,"2015-03-09",58
194,"2015-03-09",24
15616,"2015-03-09",34
16524,"2015-03-09",65
19090,"2015-03-09",59
4047,"2015-03-09",51
256,"2015-03-09",108
6001,"2015-03-09",85
16109,"2015-03-09",56
6921,"2015-03-09",47
9217,"2015-03-09",74
12070,"2015-03-09",25
8155,"2015-03-09",61
11464,"2015-03-09",47
12018,"2015-03-09",11
15482,"2015-03-09",65
14341,"2015-03-09",37
83,"2015-03-09",13
13484,"2015-03-09",40
517,"2015-03-09",111
4381,"2015-03-09",20
6514,"2015-03-09",78
13565,"2015-03-09",56
11944,"2015-03-09",56
15242,"2015-03-09",59
5314,"2015-03-09",37
17661,"2015-03-09",52
14263,"2015-03-09",54
11038,"2015-03-09",76
5975,"2015-03-09",58
14352,"2015-03-09",14
18243,"2015-03-09",34
4651,"2015-03-09",43
11380,"2015-03-09",31
14469,"2015-03-09",68
1694,"2015-03-09",49
14477,"2015-03-09",34
15580,"2015-03-09",15
4209,"2015-03-09",40
1248,"2015-03-09",73
18634,"2015-03-09",88
417,"2015-03-09",52
18392,"2015-03-09",74
5745,"2015-03-09",47
2228,"2015-03-09",33
15751,"2015-03-09",73
342,"2015-03-10",81
14012,"2015-03-10",43
1681,"2015-03-10",27
11746,"2015-03-10",72
521,"2015-03-10",39
10894,"2015-03-10",30
18501,"2015-03-10",41
7253,"2015-03-10",42
8266,"2015-03-10",117
16324,"2015-03-10",70
1970,"2015-03-10",80
19038,"2015-03-10",90
15896,"2015-03-10",100
16840,"2015-03-10",66
18741,"2015-03-10",53
6947,"2015-03-10",47
14395,"2015-03-10",12
6344,"2015-03-10",12
4794,"2015-03-10",49
16251,"2015-03-10",93
12081,"2015-03-10",75
7261,"2015-03-10",65
10144,"2015-03-10",72
15802,"2015-03-10",28
13425,"2015-03-10",17
19693,"2015-03-10",22
11815,"2015-03-10",59
4215,"2015-03-10",33
3985,"2015-03-10",85
9005,"2015-03-10",21
2231,"2015-03-10",17
19473,"2015-03-10",60
11945,"2015-03-10",31
12455,"2015-03-10",44
15317,"2015-03-10",85
4213,"2015-03-10",22
18522,"2015-03-10",21
15761,"2015-03-10",92
9697,"2015-03-10",51
19216,"2015-03-10",64
7673,"2015-03-10",99
17087,"2015-03-10",32
15093,"2015-03-10",23
18046,"2015-03-10",94
14692,"2015-03-10",90
5132,"2015-03-10",83
16731,"2015-03-10",80
17267,"2015-03-10",75
12355,"2015-03-10",40
9032,"2015-03-10",28
1402,"2015-03-10",33
5131,"2015-03-10",69
17133,"2015-03-10",37
16545,"2015-03-10",46
2442,"2015-03-10",40
8646,"2015-03-10",49
9549,"2015-03-10",57
18213,"2015-03-10",27
9179,"2015-03-10",60
17529,"2015-03-10",25
2121,"2015-03-10",22
8472,"2015-03-10",68
8610,"2015-03-10",59
4632,"2015-03-10",62
19152,"2015-03-10",55
10434,"2015-03-10",31
16732,"2015-03-10",38
4372,"2015-03-10",72
13090,"2015-03-10",39
17942,"2015-03-10",21
18368,"2015-03-10",66
9247,"2015-03-10",101
12573,"2015-03-10",58
17987,"2015-03-10",10
16698,"2015-03-10",46
155,"2015-03-10",106
5240,"2015-03-10",145
11925,"2015-03-10",76
6398,"2015-03-10",34
5915,"2015-03-10",20
17375,"2015-03-10",67
7446,"2015-03-10",68
12462,"2015-03-10",45
16684,"2015-03-10",68
266,"2015-03-10",83
18577,"2015-03-10",77
225,"2015-03-10",90
3166,"2015-03-10",78
6788,"2015-03-10",59
7007,"2015-03-10",35
16566,"2015-03-10",47
7161,"2015-03-10",45
11814,"2015-03-10",38
18232,"2015-03-10",15
15267,"2015-03-10",51
18678,"2015-03-10",60
12107,"2015-03-10",78
17907,"2015-03-10",52
10976,"2015-03-10",50
9121,"2015-03-10",50
13709,"2015-03-10",48
5559,"2015-03-10",46
14917,"2015-03-10",29
17220,"2015-03-10",71
11935,"2015-03-10",113
11511,"2015-03-10",43
1765,"2015-03-10",36
11226,"2015-03-10",20
17794,"2015-03-10",103
16582,"2015-03-10",48
14441,"2015-03-10",50
11409,"2015-03-10",88
1537,"2015-03-10",115
12522,"2015-03-10",31
8934,"2015-03-10",12
2538,"2015-03-10",79
14268,"2015-03-10",18
5439,"2015-03-10",125
1303,"2015-03-10",74
12060,"2015-03-10",29
19157,"2015-03-10",92
15282,"2015-03-10",66
19726,"2015-03-10",85
11407,"2015-03-10",26
6539,"2015-03-10",68
10202,"2015-03-10",76
17178,"2015-03-10",86
17079,"2015-03-10",49
1224,"2015-03-10",70
11789,"2015-03-10",91
13551,"2015-03-10",38
6842,"2015-03-10",20
7546,"2015-03-10",55
10139,"2015-03-10",129
14776,"2015-03-10",62
9828,"2015-03-10",76
15543,"2015-03-10",54
18779,"2015-03-10",26
5358,"2015-03-10",55
187,"2015-03-10",74
5771,"2015-03-10",90
4650,"2015-03-10",70
17772,"2015-03-10",17
12709,"2015-03-10",51
7251,"2015-03-10",60
2137,"2015-03-10",53
5347,"2015-03-10",18
2202,"2015-03-10",51
17378,"2015-03-10",34
9836,"2015-03-10",116
18968,"2015-03-10",67
11951,"2015-03-10",105
260,"2015-03-10",78
8175,"2015-03-10",55
634,"2015-03-10",43
5371,"2015-03-10",92
6548,"2015-03-10",84
2185,"2015-03-10",89
13999,"2015-03-10",32
12873,"2015-03-10",66
19147,"2015-03-10",42
15617,"2015-03-10",92
18423,"2015-03-10",34
10412,"2015-03-10",17
15160,"2015-03-10",95
15104,"2015-03-10",45
14385,"2015-03-10",57
8371,"2015-03-10",96
13096,"2015-03-10",30
16436,"2015-03-10",72
18951,"2015-03-10",35
5657,"2015-03-10",52
19555,"2015-03-10",15
1454,"2015-03-10",30
2067,"2015-03-10",50
11295,"2015-03-10",70
11032,"2015-03-10",52
3902,"2015-03-10",96
19505,"2015-03-10",70
13016,"2015-03-10",62
6022,"2015-03-10",36
5118,"2015-03-10",43
18589,"2015-03-10",49
5351,"2015-03-10",36
13939,"2015-03-10",42
4947,"2015-03-10",64
10367,"2015-03-10",63
1324,"2015-03-10",86
16809,"2015-03-10",97
2282,"2015-03-10",43
6420,"2015-03-10",69
17954,"2015-03-10",28
11765,"2015-03-10",62
6653,"2015-03-10",40
2916,"2015-03-10",68
3770,"2015-03-10",67
19087,"2015-03-10",40
12734,"2015-03-10",32
11662,"2015-03-10",25
1446,"2015-03-10",63
1539,"2015-03-10",64
188,"2015-03-10",94
5168,"2015-03-10",19
1531,"2015-03-10",10
14204,"2015-03-10",58
16133,"2015-03-10",37
12475,"2015-03-10",50
16301,"2015-03-10",30
17923,"2015-03-10",97
4343,"2015-03-10",69
8837,"2015-03-10",56
17789,"2015-03-10",119
19301,"2015-03-10",60
779,"2015-03-10",54
4496,"2015-03-10",66
12645,"2015-03-10",47
16830,"2015-03-10",49
17326,"2015-03-10",55
13833,"2015-03-10",35
15151,"2015-03-10",67
17106,"2015-03-10",62
6341,"2015-03-10",59
15807,"2015-03-10",63
16284,"2015-03-10",41
6331,"2015-03-10",88
1474,"2015-03-10",72
10402,"2015-03-10",44
17667,"2015-03-10",27
9141,"2015-03-10",100
16062,"2015-03-10",10
6552,"2015-03-10",57
5563,"2015-03-10",108
14409,"2015-03-10",65
1735,"2015-03-10",89
5120,"2015-03-10",79
7274,"2015-03-10",61
16972,"2015-03-10",16
16042,"2015-03-10",55
14875,"2015-03-10",36
10276,"2015-03-10",21
2406,"2015-03-10",50
10010,"2015-03-10",66
3195,"2015-03-10",54
4539,"2015-03-10",22
2465,"2015-03-10",54
1417,"2015-03-10",25
3201,"2015-03-10",74
5455,"2015-03-10",63
18288,"2015-03-10",45
8909,"2015-03-10",24
756,"2015-03-10",35
3822,"2015-03-10",27
10657,"2015-03-10",82
11568,"2015-03-10",52
9751,"2015-03-10",102
727,"2015-03-10",40
5187,"2015-03-10",58
724,"2015-03-10",79
8187,"2015-03-10",151
6524,"2015-03-10",82
16004,"2015-03-10",69
15628,"2015-03-10",60
2684,"2015-03-10",79
1580,"2015-03-10",36
510,"2015-03-10",64
6118,"2015-03-10",70
6866,"2015-03-10",81
5558,"2015-03-10",54
17729,"2015-03-10",46
11340,"2015-03-10",10
4776,"2015-03-10",30
11864,"2015-03-10",36
4949,"2015-03-10",39
9616,"2015-03-10",54
14188,"2015-03-10",55
4590,"2015-03-10",40
14068,"2015-03-10",71
17906,"2015-03-10",66
13279,"2015-03-10",59
12127,"2015-03-10",61
9924,"2015-03-10",10
11586,"2015-03-10",38
7871,"2015-03-10",100
11032,"2015-03-10",99
8226,"2015-03-10",92
2975,"2015-03-10",62
13981,"2015-03-10",46
17634,"2015-03-10",71
917,"2015-03-10",65
18797,"2015-03-10",63
6899,"2015-03-10",48
1220,"2015-03-10",87
4308,"2015-03-10",33
10597,"2015-03-10",68
9225,"2015-03-10",45
14356,"2015-03-10",55
6649,"2015-03-10",27
12984,"2015-03-10",58
11783,"2015-03-10",77
18807,"2015-03-10",40
10730,"2015-03-10",22
18750,"2015-03-10",63
12444,"2015-03-10",54
17911,"2015-03-10",103
15018,"2015-03-10",62
6565,"2015-03-10",46
13488,"2015-03-10",51
4529,"2015-03-10",26
17813,"2015-03-10",50
173,"2015-03-10",70
4942,"2015-03-10",31
12296,"2015-03-10",83
702,"2015-03-10",57
5468,"2015-03-10",40
16915,"2015-03-10",43
10171,"2015-03-10",44
14018,"2015-03-10",19
1053,"2015-03-10",41
7447,"2015-03-10",75
4637,"2015-03-10",12
17195,"2015-03-10",48
2444,"2015-03-10",89
202,"2015-03-10",70
9524,"2015-03-10",19
555,"2015-03-10",61
9798,"2015-03-10",33
14236,"2015-03-10",104
9092,"2015-03-10",38
10010,"2015-03-10",76
17136,"2015-03-10",13
5617,"2015-03-10",41
7995,"2015-03-10",15
1191,"2015-03-10",72
5540,"2015-03-10",62
12640,"2015-03-10",46
9625,"2015-03-10",48
7777,"2015-03-10",22
14879,"2015-03-10",48
1831,"2015-03-10",93
5372,"2015-03-10",62
3536,"2015-03-10",62
5720,"2015-03-10",19
15256,"2015-03-10",103
9053,"2015-03-10",46
18660,"2015-03-11",53
3283,"2015-03-11",51
12214,"2015-03-11",14
590,"2015-03-11",107
7275,"2015-03-11",48
15943,"2015-03-11",77
16330,"2015-03-11",64
17284,"2015-03-11",70
5273,"2015-03-11",20
9952,"2015-03-11",91
7561,"2015-03-11",38
15134,"2015-03-11",86
6455,"2015-03-11",109
10348,"2015-03-11",16
19720,"2015-03-11",44
4144,"2015-03-11",28
12275,"2015-03-11",63
14894,"2015-03-11",71
2963,"2015-03-11",36
17453,"2015-03-11",61
19975,"2015-03-11",60
7071,"2015-03-11",89
5913,"2015-03-11",44
6935,"2015-03-11",15
11670,"2015-03-11",26
10567,"2015-03-11",51
10363,"2015-03-11",53
5191,"2015-03-11",69
5781,"2015-03-11",27
3045,"2015-03-11",77
1694,"2015-03-11",76
14255,"2015-03-11",75
19105,"2015-03-11",73
15782,"2015-03-11",42
6170,"2015-03-11",91
8028,"2015-03-11",42
7855,"2015-03-11",13
2431,"2015-03-11",97
18650,"2015-03-11",46
3850,"2015-03-11",67
4385,"2015-03-11",65
16798,"2015-03-11",10
6946,"2015-03-11",125
14309,"2015-03-11",72
3101,"2015-03-11",99
9079,"2015-03-11",66
8979,"2015-03-11",60
7631,"2015-03-11",31
10109,"2015-03-11",101
1283,"2015-03-11",37
3637,"2015-03-11",51
11045,"2015-03-11",50
18303,"2015-03-11",73
1381,"2015-03-11",94
1539,"2015-03-11",32
4781,"2015-03-11",87
19328,"2015-03-11",55
1007,"2015-03-11",45
19934,"2015-03-11",75
