"user_id","date"
1668,2015-03-23 21:48:28
1137,2015-03-23 22:11:24
1471,2015-03-23 22:27:33
1283,2015-03-23 22:52:33
693,2015-03-23 23:13:53
114,2015-03-24 00:28:54
309,2015-03-24 00:50:32
567,2015-03-24 00:55:25
1898,2015-03-24 01:11:47
1029,2015-03-24 01:17:21
113,2015-03-24 02:34:40
861,2015-03-24 02:37:17
777,2015-03-24 02:48:51
922,2015-03-24 02:51:32
1960,2015-03-24 03:03:21
827,2015-03-24 03:16:04
821,2015-03-24 03:34:38
1926,2015-03-24 03:50:19
1047,2015-03-24 04:33:42
1795,2015-03-24 05:01:41
550,2015-03-24 05:02:28
1036,2015-03-24 05:24:20
1597,2015-03-24 05:59:22
73,2015-03-24 06:39:39
950,2015-03-24 06:40:55
992,2015-03-24 07:15:22
80,2015-03-24 07:20:00
261,2015-03-24 07:27:51
1557,2015-03-24 08:16:16
1095,2015-03-24 10:19:56
1386,2015-03-24 10:40:28
1891,2015-03-24 11:23:58
255,2015-03-24 11:57:31
1525,2015-03-24 12:05:59
238,2015-03-24 12:39:59
844,2015-03-24 13:10:46
1473,2015-03-24 13:24:04
260,2015-03-24 13:56:02
1074,2015-03-24 14:29:19
345,2015-03-24 14:37:31
697,2015-03-24 14:51:00
139,2015-03-24 15:25:00
79,2015-03-24 15:39:38
1607,2015-03-24 16:23:06
381,2015-03-24 16:41:47
1942,2015-03-24 16:48:38
884,2015-03-24 16:55:39
95,2015-03-24 18:28:57
430,2015-03-24 18:31:27
354,2015-03-24 18:41:00
779,2015-03-24 18:51:07
1301,2015-03-24 19:52:38
446,2015-03-24 20:33:22
75,2015-03-24 20:39:41
425,2015-03-24 21:46:51
441,2015-03-24 21:50:51
919,2015-03-24 23:30:27
1829,2015-03-24 23:39:35
1586,2015-03-24 23:44:20
1540,2015-03-24 23:48:30
1023,2015-03-25 00:09:48
712,2015-03-25 00:33:37
1078,2015-03-25 00:56:20
1848,2015-03-25 01:41:20
963,2015-03-25 02:24:05
252,2015-03-25 02:58:14
401,2015-03-25 03:08:16
1091,2015-03-25 03:11:09
271,2015-03-25 03:34:50
1349,2015-03-25 03:37:43
493,2015-03-25 04:17:38
1563,2015-03-25 04:29:18
1491,2015-03-25 04:33:37
622,2015-03-25 05:14:54
670,2015-03-25 05:16:59
928,2015-03-25 06:45:26
1497,2015-03-25 06:48:15
70,2015-03-25 07:10:18
502,2015-03-25 07:32:04
1732,2015-03-25 08:29:23
916,2015-03-25 08:53:18
937,2015-03-25 08:58:08
1592,2015-03-25 09:15:46
420,2015-03-25 09:23:34
905,2015-03-25 09:42:47
1030,2015-03-25 09:49:28
553,2015-03-25 09:54:44
579,2015-03-25 10:14:40
524,2015-03-25 10:20:19
141,2015-03-25 10:24:45
1261,2015-03-25 10:25:01
123,2015-03-25 11:16:30
444,2015-03-25 11:18:29
750,2015-03-25 11:19:29
118,2015-03-25 12:35:20
1117,2015-03-25 13:55:25
1693,2015-03-25 13:57:18
983,2015-03-25 14:52:05
489,2015-03-25 15:22:30
1139,2015-03-25 15:51:20
1474,2015-03-25 15:51:40
583,2015-03-25 16:03:48
1746,2015-03-25 16:17:21
1141,2015-03-25 16:21:25
1665,2015-03-25 16:51:57
963,2015-03-25 17:16:00
1761,2015-03-25 17:16:05
215,2015-03-25 17:20:57
1671,2015-03-25 17:30:03
27,2015-03-25 17:47:13
842,2015-03-25 18:01:13
1894,2015-03-25 19:05:27
967,2015-03-25 19:13:28
26,2015-03-25 19:45:31
673,2015-03-25 19:56:33
1784,2015-03-25 20:16:49
863,2015-03-25 21:04:41
1462,2015-03-25 21:09:25
1150,2015-03-25 22:29:56
1225,2015-03-25 23:28:56
847,2015-03-25 23:41:04
474,2015-03-25 23:54:37
1821,2015-03-26 01:04:39
1964,2015-03-26 01:32:03
1049,2015-03-26 01:32:10
1549,2015-03-26 01:41:28
289,2015-03-26 01:55:10
1829,2015-03-26 03:24:46
156,2015-03-26 03:37:35
1036,2015-03-26 03:51:06
453,2015-03-26 04:15:39
1643,2015-03-26 04:19:27
22,2015-03-26 04:42:29
1030,2015-03-26 04:52:08
1089,2015-03-26 05:10:14
195,2015-03-26 05:12:15
64,2015-03-26 05:23:53
552,2015-03-26 05:42:35
1057,2015-03-26 06:06:42
971,2015-03-26 06:07:23
549,2015-03-26 06:34:08
996,2015-03-26 06:46:48
1876,2015-03-26 06:58:44
549,2015-03-26 08:22:15
1710,2015-03-26 08:25:56
1569,2015-03-26 08:32:15
1026,2015-03-26 08:36:11
1506,2015-03-26 08:37:48
192,2015-03-26 08:47:00
139,2015-03-26 09:50:35
1203,2015-03-26 10:07:37
653,2015-03-26 10:17:07
171,2015-03-26 10:17:20
1892,2015-03-26 10:28:25
1902,2015-03-26 10:53:54
1571,2015-03-26 11:06:00
1925,2015-03-26 11:10:06
1333,2015-03-26 11:46:54
102,2015-03-26 12:16:47
218,2015-03-26 12:20:12
826,2015-03-26 12:43:17
479,2015-03-26 12:54:16
1660,2015-03-26 13:24:06
1354,2015-03-26 13:45:22
791,2015-03-26 14:35:28
591,2015-03-26 14:41:23
603,2015-03-26 16:04:30
1894,2015-03-26 16:10:18
938,2015-03-26 18:48:46
567,2015-03-26 19:20:35
819,2015-03-26 19:58:30
1245,2015-03-26 20:30:12
158,2015-03-26 21:22:10
307,2015-03-26 22:00:48
1326,2015-03-26 22:23:05
811,2015-03-26 22:55:04
1951,2015-03-26 22:55:48
1499,2015-03-26 22:56:01
637,2015-03-26 22:58:35
1673,2015-03-26 23:02:29
877,2015-03-26 23:06:41
1380,2015-03-26 23:22:02
1136,2015-03-26 23:23:17
1768,2015-03-26 23:36:09
1653,2015-03-27 00:39:24
1679,2015-03-27 01:17:55
789,2015-03-27 01:31:19
168,2015-03-27 02:19:27
1818,2015-03-27 02:49:27
1520,2015-03-27 03:03:34
871,2015-03-27 03:15:41
1681,2015-03-27 03:31:24
574,2015-03-27 03:45:16
1931,2015-03-27 04:22:57
61,2015-03-27 04:23:05
921,2015-03-27 04:45:19
589,2015-03-27 06:22:49
1462,2015-03-27 06:28:11
929,2015-03-27 07:13:47
1607,2015-03-27 07:22:26
249,2015-03-27 07:23:25
1252,2015-03-27 07:40:04
1196,2015-03-27 07:44:16
1550,2015-03-27 07:47:14
1257,2015-03-27 07:54:07
822,2015-03-27 10:33:39
1857,2015-03-27 10:52:42
631,2015-03-27 10:52:57
1150,2015-03-27 10:59:45
891,2015-03-27 11:06:53
1631,2015-03-27 11:54:05
1392,2015-03-27 12:58:34
1024,2015-03-27 13:33:58
1048,2015-03-27 13:51:37
1626,2015-03-27 14:05:25
891,2015-03-27 14:21:26
572,2015-03-27 14:49:55
32,2015-03-27 15:11:33
1332,2015-03-27 15:55:57
1620,2015-03-27 16:02:05
682,2015-03-27 16:46:44
215,2015-03-27 16:53:44
50,2015-03-27 17:01:19
1043,2015-03-27 17:26:35
1583,2015-03-27 17:43:57
1164,2015-03-27 19:02:45
1296,2015-03-27 19:39:14
1578,2015-03-27 20:14:42
1743,2015-03-27 20:23:43
1887,2015-03-27 20:40:29
1670,2015-03-27 20:58:53
1739,2015-03-27 22:04:40
1059,2015-03-27 23:09:14
1466,2015-03-27 23:26:31
347,2015-03-28 00:03:53
319,2015-03-28 00:21:56
1242,2015-03-28 00:41:32
197,2015-03-28 00:59:04
1385,2015-03-28 01:20:28
1659,2015-03-28 01:20:45
1800,2015-03-28 01:34:41
1048,2015-03-28 01:40:45
1417,2015-03-28 02:23:17
237,2015-03-28 02:46:20
1215,2015-03-28 02:51:50
381,2015-03-28 04:47:11
864,2015-03-28 05:11:33
134,2015-03-28 05:20:51
408,2015-03-28 06:01:59
358,2015-03-28 06:20:52
1732,2015-03-28 07:30:26
1398,2015-03-28 07:31:02
1387,2015-03-28 07:32:24
208,2015-03-28 08:04:40
1736,2015-03-28 08:21:41
1973,2015-03-28 08:24:47
1859,2015-03-28 08:49:40
1142,2015-03-28 09:33:33
1656,2015-03-28 10:09:31
547,2015-03-28 10:45:15
759,2015-03-28 11:09:09
709,2015-03-28 11:42:57
110,2015-03-28 11:59:15
923,2015-03-28 12:30:18
815,2015-03-28 12:42:29
947,2015-03-28 13:00:04
179,2015-03-28 13:32:17
1037,2015-03-28 14:34:19
385,2015-03-28 15:22:00
1284,2015-03-28 15:34:35
1974,2015-03-28 16:35:41
824,2015-03-28 16:56:37
1476,2015-03-28 17:16:39
1466,2015-03-28 17:47:39
1647,2015-03-28 18:26:55
825,2015-03-28 18:35:57
1464,2015-03-28 18:51:28
1147,2015-03-28 19:13:25
1050,2015-03-28 19:28:11
1401,2015-03-28 19:45:51
1468,2015-03-28 19:55:01
1144,2015-03-28 20:46:38
1984,2015-03-28 21:19:03
796,2015-03-28 21:29:57
1766,2015-03-28 21:43:03
1340,2015-03-28 21:47:51
1836,2015-03-28 22:05:47
694,2015-03-28 22:45:08
749,2015-03-28 22:58:26
1609,2015-03-28 23:06:27
1867,2015-03-29 00:12:26
1498,2015-03-29 00:19:53
833,2015-03-29 00:51:03
1034,2015-03-29 01:39:37
631,2015-03-29 02:41:00
1645,2015-03-29 03:22:00
1692,2015-03-29 04:46:14
255,2015-03-29 05:13:27
850,2015-03-29 05:31:31
1537,2015-03-29 05:40:38
1192,2015-03-29 06:06:30
203,2015-03-29 06:11:11
951,2015-03-29 06:29:22
98,2015-03-29 06:37:50
932,2015-03-29 07:02:39
262,2015-03-29 07:08:49
1784,2015-03-29 07:14:52
1858,2015-03-29 08:21:55
17,2015-03-29 09:19:44
476,2015-03-29 09:49:57
219,2015-03-29 11:11:42
532,2015-03-29 11:12:28
1141,2015-03-29 11:23:44
1686,2015-03-29 11:45:39
788,2015-03-29 12:11:47
196,2015-03-29 12:38:39
1665,2015-03-29 12:42:31
1646,2015-03-29 13:29:06
1096,2015-03-29 13:42:43
527,2015-03-29 13:58:17
527,2015-03-29 14:41:40
1065,2015-03-29 14:55:55
790,2015-03-29 15:41:16
1921,2015-03-29 15:43:09
1082,2015-03-29 15:57:14
242,2015-03-29 15:58:49
175,2015-03-29 16:27:18
1046,2015-03-29 17:42:02
1200,2015-03-29 18:29:34
1284,2015-03-29 19:07:21
950,2015-03-29 19:23:57
1363,2015-03-29 19:27:28
1101,2015-03-29 19:55:14
1179,2015-03-29 20:52:56
1920,2015-03-29 20:59:49
706,2015-03-29 21:04:26
233,2015-03-29 21:35:30
841,2015-03-29 21:46:36
1366,2015-03-29 22:42:01
1362,2015-03-29 22:56:34
1442,2015-03-29 23:08:13
242,2015-03-30 00:00:08
1366,2015-03-30 00:09:35
1327,2015-03-30 00:11:36
1615,2015-03-30 00:30:42
13,2015-03-30 00:55:28
1690,2015-03-30 01:16:52
28,2015-03-30 02:04:05
709,2015-03-30 02:30:45
1733,2015-03-30 02:38:01
880,2015-03-30 02:56:42
1152,2015-03-30 03:10:01
1563,2015-03-30 03:20:32
1731,2015-03-30 03:47:49
179,2015-03-30 04:22:17
889,2015-03-30 05:10:47
1523,2015-03-30 06:06:19
289,2015-03-30 06:30:08
1262,2015-03-30 06:32:57
761,2015-03-30 06:52:08
1922,2015-03-30 06:56:32
1985,2015-03-30 07:50:51
861,2015-03-30 08:17:46
1955,2015-03-30 08:21:21
1275,2015-03-30 08:39:43
56,2015-03-30 09:40:09
1915,2015-03-30 10:04:54
135,2015-03-30 10:23:33
1270,2015-03-30 10:26:41
974,2015-03-30 10:36:43
405,2015-03-30 11:12:56
846,2015-03-30 11:34:36
327,2015-03-30 12:44:03
1908,2015-03-30 12:54:01
622,2015-03-30 13:04:03
1173,2015-03-30 13:23:24
140,2015-03-30 13:29:43
335,2015-03-30 14:10:50
1002,2015-03-30 14:22:51
1582,2015-03-30 14:28:40
1145,2015-03-30 14:35:40
493,2015-03-30 15:22:25
1152,2015-03-30 15:39:56
861,2015-03-30 16:03:19
315,2015-03-30 16:44:23
884,2015-03-30 17:01:05
1853,2015-03-30 17:05:20
243,2015-03-30 17:08:15
273,2015-03-30 17:12:15
750,2015-03-30 18:13:17
503,2015-03-30 18:22:59
1814,2015-03-30 18:30:57
910,2015-03-30 18:34:09
989,2015-03-30 18:42:09
888,2015-03-30 18:47:49
432,2015-03-30 19:16:19
1940,2015-03-30 19:28:47
553,2015-03-30 19:30:50
690,2015-03-30 19:40:56
1418,2015-03-30 19:41:12
314,2015-03-30 19:56:05
980,2015-03-30 20:07:52
242,2015-03-30 20:18:20
236,2015-03-30 20:45:32
1733,2015-03-30 21:01:59
1871,2015-03-30 21:09:51
689,2015-03-30 21:28:16
517,2015-03-30 21:50:15
1680,2015-03-30 22:47:28
1617,2015-03-30 23:12:28
160,2015-03-31 00:00:54
1518,2015-03-31 00:28:12
1414,2015-03-31 00:54:30
1938,2015-03-31 00:56:01
56,2015-03-31 01:17:02
967,2015-03-31 01:27:41
1150,2015-03-31 01:32:14
1886,2015-03-31 01:39:29
359,2015-03-31 01:55:55
1525,2015-03-31 02:00:43
1884,2015-03-31 03:21:52
1106,2015-03-31 03:22:24
1252,2015-03-31 03:30:39
361,2015-03-31 04:47:28
246,2015-03-31 04:55:16
1232,2015-03-31 05:15:32
1541,2015-03-31 05:31:38
319,2015-03-31 06:06:28
969,2015-03-31 06:19:52
454,2015-03-31 06:33:07
151,2015-03-31 07:26:35
540,2015-03-31 07:49:35
673,2015-03-31 08:46:20
1590,2015-03-31 09:00:10
1713,2015-03-31 09:16:34
667,2015-03-31 10:18:40
1331,2015-03-31 10:30:09
1599,2015-03-31 11:20:44
979,2015-03-31 11:46:10
1998,2015-03-31 12:28:47
469,2015-03-31 12:39:16
1922,2015-03-31 12:43:47
875,2015-03-31 13:17:37
89,2015-03-31 13:58:38
1858,2015-03-31 14:22:39
579,2015-03-31 14:39:40
1188,2015-03-31 14:52:17
600,2015-03-31 15:10:47
1889,2015-03-31 16:19:51
626,2015-03-31 16:37:03
724,2015-03-31 16:53:34
728,2015-03-31 17:53:11
157,2015-03-31 17:55:26
1354,2015-03-31 17:59:00
1683,2015-03-31 18:54:50
308,2015-03-31 18:57:22
1541,2015-03-31 18:58:31
1545,2015-03-31 19:22:16
685,2015-03-31 19:53:03
524,2015-03-31 20:18:37
556,2015-03-31 21:12:07
1881,2015-03-31 21:38:03
235,2015-03-31 22:13:51
1938,2015-03-31 22:55:05
1078,2015-03-31 23:03:47
912,2015-03-31 23:08:00
851,2015-03-31 23:51:07
1387,2015-04-01 00:13:12
705,2015-04-01 00:14:57
1129,2015-04-01 00:50:44
1688,2015-04-01 01:04:34
1713,2015-04-01 01:06:47
168,2015-04-01 01:09:11
340,2015-04-01 01:14:04
1836,2015-04-01 01:23:05
206,2015-04-01 01:35:58
65,2015-04-01 01:45:00
298,2015-04-01 02:52:46
634,2015-04-01 04:27:53
1089,2015-04-01 04:40:37
1036,2015-04-01 05:23:55
1408,2015-04-01 06:39:57
1699,2015-04-01 06:55:46
1570,2015-04-01 07:08:06
358,2015-04-01 07:08:15
1019,2015-04-01 07:22:02
1598,2015-04-01 07:26:31
1736,2015-04-01 08:05:59
277,2015-04-01 09:09:15
1556,2015-04-01 09:09:16
1003,2015-04-01 10:04:23
1264,2015-04-01 10:11:55
866,2015-04-01 10:45:46
1647,2015-04-01 10:50:05
1782,2015-04-01 11:24:54
528,2015-04-01 11:39:33
1331,2015-04-01 12:12:34
1048,2015-04-01 13:02:33
1528,2015-04-01 13:36:36
204,2015-04-01 13:53:24
1354,2015-04-01 13:59:56
1416,2015-04-01 14:43:57
1319,2015-04-01 14:52:22
1101,2015-04-01 15:11:23
3,2015-04-01 15:31:31
1659,2015-04-01 16:39:53
865,2015-04-01 17:13:22
881,2015-04-01 18:32:45
1262,2015-04-01 18:37:37
1050,2015-04-01 18:48:47
1644,2015-04-01 19:00:56
1877,2015-04-01 20:02:31
1449,2015-04-01 20:18:37
1069,2015-04-01 20:47:16
680,2015-04-01 21:15:27
1257,2015-04-01 21:20:32
1489,2015-04-01 22:02:29
1077,2015-04-01 22:18:29
490,2015-04-01 22:38:32
1045,2015-04-01 23:04:18
846,2015-04-02 00:11:00
1653,2015-04-02 00:13:02
159,2015-04-02 01:41:58
1529,2015-04-02 02:32:42
741,2015-04-02 02:33:55
1416,2015-04-02 02:35:05
1980,2015-04-02 02:43:35
1715,2015-04-02 03:06:02
205,2015-04-02 03:11:37
525,2015-04-02 03:48:02
1629,2015-04-02 05:02:24
1971,2015-04-02 05:40:35
207,2015-04-02 05:50:45
1386,2015-04-02 07:30:53
960,2015-04-02 07:31:06
641,2015-04-02 07:47:40
1972,2015-04-02 07:51:22
693,2015-04-02 09:48:52
1891,2015-04-02 10:21:29
370,2015-04-02 11:27:07
1391,2015-04-02 12:58:21
949,2015-04-02 13:33:33
537,2015-04-02 13:53:24
55,2015-04-02 15:15:58
1710,2015-04-02 16:02:36
80,2015-04-02 16:29:54
1658,2015-04-02 16:47:57
1209,2015-04-02 16:52:31
345,2015-04-02 17:02:59
955,2015-04-02 17:33:47
1842,2015-04-02 17:38:16
34,2015-04-02 17:41:54
1580,2015-04-02 17:54:35
1461,2015-04-02 17:56:50
53,2015-04-02 18:04:32
779,2015-04-02 18:15:58
1275,2015-04-02 18:58:05
976,2015-04-02 19:11:19
1049,2015-04-02 19:15:47
1895,2015-04-02 19:28:06
1541,2015-04-02 19:52:58
594,2015-04-02 20:04:21
1337,2015-04-02 20:28:58
1863,2015-04-02 20:35:50
1349,2015-04-02 20:44:48
706,2015-04-02 23:01:54
1708,2015-04-02 23:07:31
1132,2015-04-02 23:35:09
1383,2015-04-02 23:54:16
324,2015-04-03 00:07:30
1618,2015-04-03 00:52:33
545,2015-04-03 01:11:24
1800,2015-04-03 01:33:47
457,2015-04-03 02:06:44
1800,2015-04-03 02:59:59
1090,2015-04-03 03:23:40
1053,2015-04-03 03:58:41
548,2015-04-03 04:10:13
579,2015-04-03 04:29:40
1782,2015-04-03 04:45:56
1236,2015-04-03 06:25:29
963,2015-04-03 06:45:10
1052,2015-04-03 07:37:20
1880,2015-04-03 07:52:51
1127,2015-04-03 09:25:55
1431,2015-04-03 09:37:36
28,2015-04-03 10:14:29
1750,2015-04-03 10:53:05
1131,2015-04-03 10:56:20
857,2015-04-03 11:00:06
1949,2015-04-03 11:53:52
1659,2015-04-03 12:17:31
1575,2015-04-03 12:26:18
1103,2015-04-03 13:20:16
1966,2015-04-03 14:11:39
231,2015-04-03 14:42:21
250,2015-04-03 15:54:50
576,2015-04-03 16:21:44
948,2015-04-03 16:27:35
192,2015-04-03 17:09:31
1556,2015-04-03 17:11:37
984,2015-04-03 17:15:31
232,2015-04-03 17:17:43
1758,2015-04-03 17:44:01
701,2015-04-03 18:20:18
259,2015-04-03 18:51:55
1424,2015-04-03 19:01:45
1340,2015-04-03 19:03:05
1990,2015-04-03 19:05:57
727,2015-04-03 20:24:32
461,2015-04-03 20:27:15
1823,2015-04-03 20:32:03
1256,2015-04-03 20:41:23
1974,2015-04-03 21:07:30
1900,2015-04-03 21:14:51
353,2015-04-03 21:38:05
786,2015-04-03 21:45:58
558,2015-04-03 22:25:20
614,2015-04-03 22:41:54
903,2015-04-04 00:08:08
1399,2015-04-04 00:22:32
1489,2015-04-04 00:36:55
1283,2015-04-04 00:44:04
614,2015-04-04 01:15:26
1553,2015-04-04 01:32:02
127,2015-04-04 01:47:44
664,2015-04-04 03:30:09
1437,2015-04-04 03:46:01
1206,2015-04-04 03:55:25
1336,2015-04-04 04:16:11
1915,2015-04-04 04:40:15
1042,2015-04-04 04:57:08
852,2015-04-04 04:59:20
128,2015-04-04 05:03:05
697,2015-04-04 05:20:05
578,2015-04-04 05:27:44
1338,2015-04-04 05:29:03
1366,2015-04-04 06:18:36
1306,2015-04-04 06:38:04
1611,2015-04-04 07:01:10
557,2015-04-04 07:26:10
976,2015-04-04 07:36:58
1401,2015-04-04 07:55:25
1829,2015-04-04 08:20:53
1948,2015-04-04 09:32:48
607,2015-04-04 09:41:19
1395,2015-04-04 10:01:16
287,2015-04-04 10:13:12
1157,2015-04-04 12:08:30
1664,2015-04-04 12:16:19
1407,2015-04-04 12:25:10
414,2015-04-04 12:32:27
1606,2015-04-04 12:56:43
1552,2015-04-04 13:41:46
1267,2015-04-04 15:28:50
1362,2015-04-04 15:48:43
1867,2015-04-04 15:53:13
1025,2015-04-04 17:00:01
1616,2015-04-04 17:51:06
765,2015-04-04 17:58:57
950,2015-04-04 18:05:15
1355,2015-04-04 18:44:01
1848,2015-04-04 19:05:56
1987,2015-04-04 19:16:55
1358,2015-04-04 19:24:07
1149,2015-04-04 19:40:17
1705,2015-04-04 20:12:57
1557,2015-04-04 20:31:08
459,2015-04-04 20:51:38
1726,2015-04-04 21:05:50
654,2015-04-04 21:28:27
283,2015-04-04 23:12:12
1611,2015-04-04 23:13:52
559,2015-04-04 23:16:02
844,2015-04-04 23:39:28
447,2015-04-04 23:50:07
1842,2015-04-04 23:56:39
513,2015-04-05 00:43:12
454,2015-04-05 01:16:13
1613,2015-04-05 01:51:20
1058,2015-04-05 01:59:54
1582,2015-04-05 02:11:43
1032,2015-04-05 02:28:26
1796,2015-04-05 03:28:48
57,2015-04-05 03:59:17
1152,2015-04-05 04:00:50
1565,2015-04-05 04:09:08
1252,2015-04-05 04:41:08
1731,2015-04-05 05:08:24
1631,2015-04-05 05:36:55
397,2015-04-05 05:38:46
1983,2015-04-05 06:11:35
908,2015-04-05 06:23:35
670,2015-04-05 06:53:49
1122,2015-04-05 07:05:30
366,2015-04-05 07:22:38
1971,2015-04-05 07:43:51
1001,2015-04-05 08:06:59
551,2015-04-05 08:20:20
1200,2015-04-05 09:42:08
790,2015-04-05 09:55:12
1084,2015-04-05 10:32:26
1881,2015-04-05 12:48:01
135,2015-04-05 14:04:41
432,2015-04-05 14:17:39
1752,2015-04-05 14:20:43
1994,2015-04-05 14:29:50
874,2015-04-05 15:37:14
894,2015-04-05 17:46:27
1626,2015-04-05 17:57:02
353,2015-04-05 18:50:09
421,2015-04-05 18:52:02
959,2015-04-05 18:52:27
824,2015-04-05 19:06:20
65,2015-04-05 19:20:18
1548,2015-04-05 19:39:07
1937,2015-04-05 19:54:22
194,2015-04-05 20:25:59
1806,2015-04-05 20:36:51
467,2015-04-05 21:09:34
1319,2015-04-05 21:11:30
283,2015-04-05 21:15:51
1708,2015-04-05 21:29:40
1760,2015-04-05 22:04:43
114,2015-04-05 22:16:14
859,2015-04-05 22:55:13
1031,2015-04-05 23:23:16
337,2015-04-05 23:31:37
333,2015-04-06 00:13:05
641,2015-04-06 00:19:24
677,2015-04-06 00:27:09
1302,2015-04-06 00:32:54
900,2015-04-06 00:57:12
364,2015-04-06 01:03:23
1044,2015-04-06 02:26:55
1605,2015-04-06 02:28:28
1,2015-04-06 02:54:19
1407,2015-04-06 03:07:19
1915,2015-04-06 03:24:58
793,2015-04-06 03:34:29
712,2015-04-06 03:36:29
280,2015-04-06 03:55:41
1153,2015-04-06 05:00:42
877,2015-04-06 06:13:34
1121,2015-04-06 06:44:01
38,2015-04-06 06:55:47
1743,2015-04-06 07:00:53
546,2015-04-06 07:05:26
1102,2015-04-06 07:55:20
770,2015-04-06 07:57:19
1255,2015-04-06 09:09:27
1090,2015-04-06 09:48:49
1653,2015-04-06 10:19:41
757,2015-04-06 10:27:18
1190,2015-04-06 10:29:33
238,2015-04-06 11:03:42
1246,2015-04-06 11:26:59
1672,2015-04-06 11:45:19
456,2015-04-06 11:51:03
1321,2015-04-06 12:25:24
988,2015-04-06 14:16:24
1796,2015-04-06 15:13:43
368,2015-04-06 15:43:23
58,2015-04-06 16:14:36
1999,2015-04-06 16:21:43
1484,2015-04-06 18:06:28
480,2015-04-06 18:10:08
270,2015-04-06 18:16:12
172,2015-04-06 19:29:36
238,2015-04-06 19:45:20
1159,2015-04-06 20:35:20
52,2015-04-06 21:06:03
986,2015-04-06 22:14:46
1501,2015-04-06 22:15:56
596,2015-04-06 22:55:46
1704,2015-04-06 22:59:30
715,2015-04-06 23:13:34
882,2015-04-06 23:16:42
1852,2015-04-07 00:02:09
1075,2015-04-07 00:05:26
487,2015-04-07 00:05:48
46,2015-04-07 00:16:51
417,2015-04-07 00:58:33
997,2015-04-07 02:07:03
826,2015-04-07 03:09:31
817,2015-04-07 03:33:05
947,2015-04-07 03:36:45
79,2015-04-07 04:01:09
823,2015-04-07 04:01:41
1746,2015-04-07 04:17:27
1835,2015-04-07 04:36:22
1854,2015-04-07 04:44:25
549,2015-04-07 04:45:40
274,2015-04-07 05:24:56
263,2015-04-07 05:33:50
1136,2015-04-07 06:12:45
1475,2015-04-07 06:55:56
1826,2015-04-07 06:56:50
25,2015-04-07 07:41:27
1969,2015-04-07 08:15:49
1569,2015-04-07 08:45:52
817,2015-04-07 09:12:29
1484,2015-04-07 09:37:30
540,2015-04-07 10:16:54
1349,2015-04-07 10:53:32
309,2015-04-07 11:20:51
485,2015-04-07 11:29:38
3,2015-04-07 11:59:18
632,2015-04-07 12:57:52
958,2015-04-07 13:28:10
556,2015-04-07 13:43:17
1308,2015-04-07 14:47:54
1829,2015-04-07 14:57:16
1669,2015-04-07 15:15:59
257,2015-04-07 15:53:40
1246,2015-04-07 16:37:09
114,2015-04-07 17:04:03
906,2015-04-07 17:22:48
1221,2015-04-07 17:51:34
1636,2015-04-07 18:26:07
1576,2015-04-07 19:12:56
117,2015-04-07 19:33:31
934,2015-04-07 19:35:20
692,2015-04-07 21:37:11
1893,2015-04-07 21:46:55
938,2015-04-07 23:10:25
701,2015-04-08 00:44:33
574,2015-04-08 01:03:19
251,2015-04-08 02:02:53
482,2015-04-08 02:09:29
182,2015-04-08 02:38:14
1720,2015-04-08 02:52:50
1850,2015-04-08 03:24:58
1807,2015-04-08 03:47:59
582,2015-04-08 04:37:42
862,2015-04-08 04:51:56
1867,2015-04-08 04:58:15
409,2015-04-08 05:08:55
1289,2015-04-08 06:15:44
1817,2015-04-08 06:49:38
97,2015-04-08 07:02:09
1462,2015-04-08 07:03:27
486,2015-04-08 07:47:01
1030,2015-04-08 08:13:30
1664,2015-04-08 08:26:10
568,2015-04-08 09:17:37
1483,2015-04-08 09:46:02
1281,2015-04-08 10:45:10
137,2015-04-08 11:33:18
1170,2015-04-08 12:49:36
1142,2015-04-08 13:16:16
1506,2015-04-08 13:17:36
1385,2015-04-08 13:30:37
194,2015-04-08 13:50:07
1778,2015-04-08 14:28:19
730,2015-04-08 14:53:23
663,2015-04-08 15:07:36
352,2015-04-08 15:21:55
890,2015-04-08 15:27:05
1771,2015-04-08 15:28:29
1593,2015-04-08 15:34:49
1157,2015-04-08 16:02:58
807,2015-04-08 16:06:51
1861,2015-04-08 16:20:20
914,2015-04-08 16:21:19
1462,2015-04-08 16:22:42
818,2015-04-08 16:25:54
864,2015-04-08 17:05:17
1964,2015-04-08 17:08:06
1701,2015-04-08 17:46:34
1946,2015-04-08 18:15:53
1066,2015-04-08 19:24:39
465,2015-04-08 19:41:22
862,2015-04-08 19:57:17
1095,2015-04-08 20:34:58
1837,2015-04-08 21:07:17
1141,2015-04-08 21:38:07
460,2015-04-08 22:04:45
16,2015-04-08 22:12:01
1209,2015-04-08 22:35:52
246,2015-04-09 00:18:42
372,2015-04-09 00:23:08
550,2015-04-09 00:49:34
1080,2015-04-09 00:50:09
1780,2015-04-09 02:32:36
5,2015-04-09 02:39:51
1191,2015-04-09 03:28:32
1567,2015-04-09 03:51:10
1352,2015-04-09 04:00:30
1785,2015-04-09 04:25:32
152,2015-04-09 04:49:52
620,2015-04-09 05:03:31
1081,2015-04-09 05:28:49
1039,2015-04-09 05:47:28
1078,2015-04-09 06:25:32
1328,2015-04-09 08:02:09
759,2015-04-09 08:14:29
1944,2015-04-09 08:42:21
194,2015-04-09 08:55:11
670,2015-04-09 09:31:36
957,2015-04-09 10:40:48
