"user_id","page","unix_timestamp"
9277,"search",1451652831
9766,"home_page",1451655227
3951,"home_page",1451626533
2095,"search",1451617142
3482,"home_page",1451624087
2824,"home_page",1451620850
3665,"home_page",1451625043
3250,"search",1451622942
5256,"search",1451632688
652,"home_page",1451609514
3670,"home_page",1451625057
8290,"product_page",1451648051
2972,"home_page",1451621580
3503,"search",1451624219
3375,"home_page",1451623558
702,"payment_confirmation_page",1451609723
5280,"home_page",1451632873
3721,"search",1451625332
1075,"home_page",1451611587
7036,"search",1451641923
3511,"home_page",1451624270
6144,"search",1451637259
1108,"home_page",1451611802
3935,"home_page",1451626464
228,"search",1451607473
8077,"search",1451647087
5201,"product_page",1451632440
2765,"home_page",1451620523
3657,"home_page",1451625003
2711,"search",1451620245
9895,"home_page",1451655859
7626,"home_page",1451644945
4193,"home_page",1451627658
7958,"search",1451646651
990,"home_page",1451611136
444,"home_page",1451608454
554,"product_page",1451609075
1324,"home_page",1451612843
8849,"home_page",1451650620
552,"home_page",1451609057
550,"home_page",1451609023
2564,"search",1451619592
1418,"search",1451613427
51,"payment_page",1451606590
873,"home_page",1451610616
1081,"search",1451611647
9556,"search",1451654192
2334,"home_page",1451618397
3742,"home_page",1451625453
6858,"home_page",1451641094
3538,"home_page",1451624401
7744,"home_page",1451645540
2173,"home_page",1451617560
2766,"home_page",1451620525
922,"search",1451610795
3659,"home_page",1451625025
2222,"search",1451617884
6811,"home_page",1451640824
7471,"home_page",1451644056
4664,"search",1451629833
1994,"search",1451616616
5197,"home_page",1451632411
9233,"home_page",1451652630
8269,"home_page",1451647944
7952,"home_page",1451646616
8233,"payment_page",1451647789
1038,"home_page",1451611394
6317,"search",1451638160
5294,"payment_page",1451632947
6435,"product_page",1451638793
9966,"home_page",1451656218
1349,"home_page",1451612996
4347,"home_page",1451628323
2540,"payment_page",1451619521
4749,"search",1451630212
4031,"home_page",1451626904
1036,"product_page",1451611385
1361,"home_page",1451613074
7548,"home_page",1451644622
6458,"home_page",1451638931
2092,"search",1451617122
9796,"home_page",1451655347
6373,"home_page",1451638425
5333,"home_page",1451633112
2043,"search",1451616895
2981,"home_page",1451621618
624,"home_page",1451609398
8082,"search",1451647096
8814,"home_page",1451650470
1617,"home_page",1451614543
7718,"home_page",1451645370
6795,"search",1451640776
1656,"home_page",1451614796
8910,"home_page",1451651007
454,"search",1451608504
1701,"payment_page",1451615149
2789,"home_page",1451620651
7264,"product_page",1451643090
4532,"product_page",1451629157
3092,"search",1451622132
2249,"product_page",1451618008
3259,"home_page",1451623001
2935,"search",1451621444
7815,"home_page",1451645929
8111,"home_page",1451647181
9086,"product_page",1451651916
3943,"home_page",1451626487
9326,"home_page",1451653061
3729,"home_page",1451625359
26,"home_page",1451606511
1546,"home_page",1451614199
9683,"search",1451654874
540,"home_page",1451608949
3687,"home_page",1451625140
940,"search",1451610912
1343,"search",1451612968
4189,"home_page",1451627633
8266,"home_page",1451647943
2397,"search",1451618682
2292,"search",1451618223
2090,"home_page",1451617110
8538,"home_page",1451649248
9087,"product_page",1451651926
8954,"search",1451651262
2367,"product_page",1451618558
8027,"home_page",1451646886
1742,"product_page",1451615435
912,"home_page",1451610776
6476,"search",1451639056
6334,"search",1451638201
8346,"payment_page",1451648306
7732,"home_page",1451645502
505,"home_page",1451608804
3751,"product_page",1451625494
7004,"search",1451641778
286,"home_page",1451607708
9065,"search",1451651813
7799,"home_page",1451645850
2294,"home_page",1451618240
6646,"product_page",1451639891
1814,"home_page",1451615714
72,"home_page",1451606642
4999,"home_page",1451631495
2603,"product_page",1451619793
1273,"payment_confirmation_page",1451612548
187,"home_page",1451607323
4743,"search",1451630193
7290,"home_page",1451643261
596,"home_page",1451609306
7509,"search",1451644351
3739,"search",1451625433
5664,"home_page",1451634743
9096,"home_page",1451651952
4625,"search",1451629614
1396,"product_page",1451613316
2141,"home_page",1451617429
2396,"search",1451618669
8002,"home_page",1451646811
4177,"search",1451627583
8023,"home_page",1451646878
7058,"home_page",1451642018
4850,"home_page",1451630628
908,"home_page",1451610762
2211,"home_page",1451617792
6305,"search",1451638122
2918,"home_page",1451621379
2043,"home_page",1451616894
9660,"product_page",1451654789
4726,"home_page",1451630099
3571,"home_page",1451624578
3488,"search",1451624135
6981,"home_page",1451641658
5579,"product_page",1451634284
644,"search",1451609483
7781,"search",1451645744
5603,"home_page",1451634424
8856,"product_page",1451650671
4,"payment_page",1451606423
8124,"home_page",1451647220
3910,"home_page",1451626331
9921,"home_page",1451656041
8587,"home_page",1451649464
5271,"home_page",1451632793
96,"home_page",1451606793
4471,"home_page",1451628871
4905,"home_page",1451630985
9460,"home_page",1451653773
6844,"search",1451641029
7419,"home_page",1451643805
9495,"search",1451653937
3962,"home_page",1451626617
6538,"product_page",1451639326
5509,"home_page",1451633915
5522,"home_page",1451634004
6841,"home_page",1451640978
9029,"payment_page",1451651651
4094,"home_page",1451627189
8433,"home_page",1451648748
4549,"home_page",1451629220
7086,"home_page",1451642140
4099,"search",1451627205
8342,"home_page",1451648271
7154,"search",1451642536
4101,"search",1451627217
3893,"home_page",1451626256
6864,"home_page",1451641116
2779,"home_page",1451620617
8878,"search",1451650797
9133,"product_page",1451652193
7350,"home_page",1451643524
8634,"home_page",1451649722
8007,"home_page",1451646826
4427,"search",1451628644
5186,"product_page",1451632347
2899,"home_page",1451621211
4242,"home_page",1451627860
6725,"home_page",1451640317
2454,"payment_confirmation_page",1451619062
2698,"search",1451620187
1440,"search",1451613564
3206,"search",1451622718
1150,"home_page",1451611999
565,"search",1451609123
9810,"home_page",1451655471
7662,"product_page",1451645142
5690,"home_page",1451634859
6836,"search",1451640961
5965,"home_page",1451636287
8234,"search",1451647800
7698,"home_page",1451645292
6058,"home_page",1451636772
6669,"product_page",1451639963
1769,"home_page",1451615558
5942,"search",1451636182
2857,"search",1451620984
4532,"home_page",1451629132
7535,"home_page",1451644553
3285,"home_page",1451623086
4188,"home_page",1451627631
5647,"search",1451634616
8868,"search",1451650722
4795,"home_page",1451630451
8528,"product_page",1451649170
9052,"search",1451651743
1350,"search",1451613002
1890,"product_page",1451616099
848,"product_page",1451610470
6453,"search",1451638903
8062,"home_page",1451647055
3047,"home_page",1451621939
2920,"search",1451621388
1592,"search",1451614448
9992,"search",1451656349
3080,"home_page",1451622090
2318,"search",1451618345
5755,"search",1451635170
8013,"home_page",1451646843
5976,"product_page",1451636338
5929,"search",1451636121
9808,"search",1451655469
1774,"home_page",1451615598
2339,"home_page",1451618422
3776,"home_page",1451625662
9150,"search",1451652264
2373,"search",1451618572
1286,"home_page",1451612606
746,"home_page",1451610028
5800,"home_page",1451635410
2293,"search",1451618236
2991,"product_page",1451621685
3234,"search",1451622874
1741,"home_page",1451615420
8812,"home_page",1451650462
122,"home_page",1451606936
3540,"home_page",1451624416
2881,"home_page",1451621109
5036,"home_page",1451631723
649,"home_page",1451609497
2511,"home_page",1451619316
2028,"home_page",1451616825
3653,"product_page",1451624980
9101,"home_page",1451651986
4834,"search",1451630563
4947,"product_page",1451631285
3324,"search",1451623262
8947,"product_page",1451651243
1027,"home_page",1451611319
6090,"search",1451636935
3728,"home_page",1451625345
3760,"home_page",1451625566
6959,"home_page",1451641544
9441,"home_page",1451653668
6542,"home_page",1451639343
2976,"search",1451621592
592,"home_page",1451609293
7942,"home_page",1451646579
8736,"home_page",1451650246
7678,"home_page",1451645197
1549,"home_page",1451614208
1400,"search",1451613335
2202,"product_page",1451617766
927,"search",1451610837
8830,"search",1451650580
1168,"home_page",1451612089
6183,"search",1451637522
4213,"home_page",1451627739
5672,"search",1451634795
3472,"search",1451624019
4487,"search",1451628938
4709,"home_page",1451630033
1961,"product_page",1451616460
7458,"search",1451644031
385,"home_page",1451608153
2818,"home_page",1451620806
3450,"search",1451623897
6612,"home_page",1451639738
1395,"home_page",1451613290
7905,"home_page",1451646447
1914,"payment_page",1451616233
270,"product_page",1451607657
7496,"product_page",1451644232
3250,"home_page",1451622938
8152,"home_page",1451647368
4786,"home_page",1451630395
60,"home_page",1451606616
6886,"search",1451641244
5317,"home_page",1451633006
64,"search",1451606629
6517,"search",1451639231
6260,"home_page",1451637888
4080,"home_page",1451627093
3753,"payment_page",1451625516
3101,"home_page",1451622164
8169,"search",1451647447
8721,"home_page",1451650133
2571,"home_page",1451619636
6086,"home_page",1451636887
6884,"home_page",1451641228
4289,"home_page",1451628100
7171,"home_page",1451642602
7496,"payment_page",1451644234
9491,"home_page",1451653921
9404,"product_page",1451653449
3989,"home_page",1451626706
1718,"home_page",1451615260
1129,"search",1451611899
5791,"home_page",1451635344
756,"home_page",1451610062
4087,"home_page",1451627154
8645,"product_page",1451649774
2436,"product_page",1451618943
8785,"home_page",1451650383
7499,"home_page",1451644247
7240,"home_page",1451642991
9950,"home_page",1451656142
6162,"product_page",1451637405
1431,"product_page",1451613507
2555,"home_page",1451619560
8171,"search",1451647455
2652,"home_page",1451619962
8110,"home_page",1451647170
185,"home_page",1451607317
6007,"search",1451636494
6487,"home_page",1451639108
6177,"home_page",1451637467
1619,"home_page",1451614577
3024,"home_page",1451621840
7617,"search",1451644910
9630,"home_page",1451654571
9820,"home_page",1451655542
3425,"home_page",1451623764
6786,"home_page",1451640708
6867,"home_page",1451641150
9947,"search",1451656136
6818,"search",1451640887
300,"home_page",1451607786
378,"payment_page",1451608117
689,"home_page",1451609645
4853,"search",1451630642
9454,"home_page",1451653739
4694,"search",1451630001
469,"home_page",1451608621
1821,"home_page",1451615734
7268,"home_page",1451643114
8553,"home_page",1451649351
1697,"home_page",1451615100
6825,"home_page",1451640922
2258,"home_page",1451618040
2170,"search",1451617539
5194,"search",1451632388
6291,"home_page",1451638046
6158,"home_page",1451637363
1670,"search",1451614886
7111,"home_page",1451642271
5002,"home_page",1451631516
8924,"home_page",1451651062
7669,"search",1451645168
1075,"search",1451611594
5733,"home_page",1451635069
3072,"home_page",1451622066
8582,"product_page",1451649455
2537,"home_page",1451619478
1559,"home_page",1451614259
4611,"product_page",1451629574
5946,"search",1451636231
6107,"home_page",1451637014
6736,"search",1451640362
1922,"home_page",1451616295
8934,"payment_page",1451651144
8912,"home_page",1451651016
5976,"search",1451636337
7675,"home_page",1451645190
4834,"home_page",1451630560
8598,"home_page",1451649546
7949,"search",1451646601
7735,"home_page",1451645512
8698,"home_page",1451650021
7885,"home_page",1451646420
1816,"home_page",1451615731
7915,"search",1451646501
712,"search",1451609770
9581,"product_page",1451654351
6205,"product_page",1451637671
9236,"product_page",1451652652
9876,"home_page",1451655778
9542,"home_page",1451654075
8333,"home_page",1451648219
6511,"search",1451639200
8589,"home_page",1451649513
2739,"home_page",1451620395
937,"home_page",1451610886
1046,"search",1451611467
7747,"search",1451645558
3310,"home_page",1451623152
939,"search",1451610905
6205,"home_page",1451637665
2292,"home_page",1451618217
4134,"home_page",1451627436
7834,"home_page",1451646070
2279,"home_page",1451618164
3552,"product_page",1451624526
6835,"product_page",1451640954
9530,"home_page",1451654037
8149,"home_page",1451647362
4539,"home_page",1451629180
6629,"home_page",1451639805
1692,"search",1451615074
7157,"home_page",1451642545
6252,"home_page",1451637847
1273,"payment_page",1451612544
4558,"search",1451629263
4117,"search",1451627321
6021,"home_page",1451636559
8726,"home_page",1451650146
7345,"home_page",1451643514
8204,"home_page",1451647617
1431,"home_page",1451613497
6973,"product_page",1451641619
1367,"home_page",1451613103
6389,"home_page",1451638499
7802,"home_page",1451645857
5652,"search",1451634666
1738,"home_page",1451615412
5127,"home_page",1451632109
6686,"search",1451640079
5821,"search",1451635547
2173,"search",1451617561
5638,"search",1451634575
8065,"home_page",1451647062
173,"search",1451607286
8048,"home_page",1451647014
5754,"search",1451635154
1665,"home_page",1451614850
2113,"search",1451617287
324,"home_page",1451607867
9592,"home_page",1451654370
7773,"payment_confirmation_page",1451645725
6573,"home_page",1451639490
1856,"home_page",1451615936
1961,"search",1451616456
2070,"search",1451617009
5663,"payment_page",1451634742
6252,"search",1451637862
6127,"search",1451637173
7722,"home_page",1451645394
9368,"home_page",1451653284
8718,"home_page",1451650123
740,"home_page",1451609995
430,"home_page",1451608373
1646,"product_page",1451614710
6651,"search",1451639911
7488,"search",1451644155
2954,"search",1451621526
1855,"search",1451615924
8944,"search",1451651210
8880,"home_page",1451650806
5308,"home_page",1451632973
3831,"search",1451625921
2034,"home_page",1451616856
9332,"home_page",1451653086
8243,"home_page",1451647840
1636,"search",1451614671
2463,"home_page",1451619100
4554,"home_page",1451629239
9106,"home_page",1451652003
207,"home_page",1451607401
2670,"home_page",1451620040
1729,"product_page",1451615359
2831,"search",1451620885
4106,"home_page",1451627265
1274,"home_page",1451612551
9053,"home_page",1451651748
3093,"home_page",1451622137
5140,"home_page",1451632178
7634,"home_page",1451644980
5843,"payment_confirmation_page",1451635675
3357,"home_page",1451623414
4668,"home_page",1451629861
5793,"home_page",1451635356
8262,"home_page",1451647913
7039,"search",1451641939
2195,"home_page",1451617742
96,"search",1451606802
5947,"product_page",1451636242
2942,"home_page",1451621456
3765,"home_page",1451625583
1968,"search",1451616517
9188,"home_page",1451652457
7808,"search",1451645884
8629,"home_page",1451649693
9039,"home_page",1451651691
4081,"payment_page",1451627119
4879,"home_page",1451630796
7914,"home_page",1451646498
3548,"product_page",1451624470
8263,"search",1451647923
195,"search",1451607358
1862,"product_page",1451615986
8201,"search",1451647610
4952,"search",1451631320
925,"home_page",1451610809
8975,"home_page",1451651404
695,"home_page",1451609676
2482,"home_page",1451619188
9586,"home_page",1451654362
9149,"product_page",1451652250
9737,"home_page",1451655099
4658,"home_page",1451629772
2612,"home_page",1451619848
1911,"home_page",1451616214
9300,"home_page",1451652962
6548,"home_page",1451639364
4861,"home_page",1451630698
4015,"search",1451626834
3123,"home_page",1451622275
4381,"product_page",1451628417
5435,"home_page",1451633574
2231,"product_page",1451617913
9826,"product_page",1451655568
7880,"search",1451646405
6308,"product_page",1451638127
9753,"home_page",1451655154
7085,"search",1451642139
4168,"search",1451627561
6186,"search",1451637579
9961,"search",1451656188
7036,"home_page",1451641911
6872,"home_page",1451641164
6490,"home_page",1451639122
9934,"search",1451656093
3268,"home_page",1451623032
9372,"home_page",1451653302
8636,"home_page",1451649737
5699,"home_page",1451634881
7288,"home_page",1451643258
4662,"product_page",1451629808
7653,"product_page",1451645091
9355,"search",1451653202
3869,"home_page",1451626095
4338,"home_page",1451628260
3551,"home_page",1451624498
1364,"home_page",1451613100
8951,"home_page",1451651247
7139,"home_page",1451642424
4340,"home_page",1451628271
4340,"search",1451628280
6606,"home_page",1451639669
8494,"home_page",1451649004
4862,"search",1451630706
4359,"search",1451628356
506,"search",1451608818
4444,"product_page",1451628764
6975,"search",1451641631
8903,"home_page",1451650970
2679,"search",1451620086
3618,"product_page",1451624816
9111,"home_page",1451652013
8890,"search",1451650879
9149,"search",1451652247
9560,"search",1451654245
4372,"search",1451628406
5079,"search",1451631903
5377,"home_page",1451633316
6698,"home_page",1451640153
6745,"search",1451640449
8990,"search",1451651519
8208,"home_page",1451647630
9402,"home_page",1451653440
9578,"home_page",1451654334
4764,"home_page",1451630287
8011,"home_page",1451646833
3000,"home_page",1451621716
2621,"search",1451619877
9724,"home_page",1451655015
3245,"home_page",1451622915
4444,"home_page",1451628749
4642,"search",1451629708
8374,"home_page",1451648421
4373,"home_page",1451628407
6297,"home_page",1451638077
7386,"home_page",1451643662
5,"home_page",1451606425
1929,"product_page",1451616324
1358,"search",1451613063
5803,"search",1451635415
3210,"search",1451622734
1826,"home_page",1451615762
2588,"home_page",1451619714
8416,"home_page",1451648639
715,"search",1451609799
6047,"home_page",1451636723
4001,"search",1451626755
5265,"home_page",1451632743
5043,"search",1451631754
9153,"search",1451652274
7327,"home_page",1451643398
8037,"search",1451646956
6188,"home_page",1451637585
9166,"home_page",1451652324
6004,"search",1451636483
8116,"home_page",1451647199
8947,"home_page",1451651236
3171,"home_page",1451622505
4354,"home_page",1451628340
5139,"home_page",1451632153
3923,"home_page",1451626406
5770,"home_page",1451635252
6991,"search",1451641721
3134,"home_page",1451622365
9380,"search",1451653355
7428,"product_page",1451643864
134,"search",1451607032
5019,"home_page",1451631641
3519,"home_page",1451624315
6641,"search",1451639858
9833,"home_page",1451655622
4081,"search",1451627112
9252,"home_page",1451652726
2746,"home_page",1451620437
4065,"home_page",1451626991
7783,"payment_confirmation_page",1451645786
3612,"home_page",1451624778
7363,"home_page",1451643599
1485,"home_page",1451613896
1917,"search",1451616260
6570,"search",1451639487
5422,"payment_page",1451633522
1975,"search",1451616566
1197,"home_page",1451612200
5001,"home_page",1451631514
1436,"home_page",1451613543
4940,"search",1451631225
9923,"home_page",1451656050
7873,"home_page",1451646331
3751,"payment_page",1451625499
6020,"home_page",1451636558
8570,"product_page",1451649420
563,"home_page",1451609108
9751,"product_page",1451655153
4397,"home_page",1451628529
8920,"home_page",1451651048
9278,"search",1451652850
9607,"search",1451654490
7915,"home_page",1451646499
2375,"search",1451618589
3548,"home_page",1451624468
4590,"home_page",1451629467
9757,"search",1451655193
2914,"payment_page",1451621341
9546,"product_page",1451654094
6366,"home_page",1451638363
3321,"search",1451623227
2747,"search",1451620450
3623,"home_page",1451624863
4645,"home_page",1451629728
6790,"product_page",1451640720
8017,"search",1451646869
9581,"home_page",1451654338
8481,"product_page",1451648916
3125,"home_page",1451622292
3986,"search",1451626699
2345,"home_page",1451618448
5196,"home_page",1451632400
9425,"home_page",1451653539
1231,"home_page",1451612332
9428,"home_page",1451653558
5554,"product_page",1451634157
6350,"home_page",1451638282
4984,"home_page",1451631431
4070,"home_page",1451627026
7840,"home_page",1451646101
2712,"home_page",1451620254
8947,"search",1451651240
76,"home_page",1451606655
70,"home_page",1451606634
8908,"home_page",1451650993
5096,"home_page",1451632020
6933,"home_page",1451641385
9689,"home_page",1451654883
3523,"home_page",1451624342
103,"home_page",1451606846
1600,"product_page",1451614483
6120,"home_page",1451637147
1863,"home_page",1451616000
4777,"home_page",1451630357
7323,"product_page",1451643382
9837,"home_page",1451655638
367,"payment_page",1451608070
9325,"home_page",1451653060
936,"home_page",1451610882
7489,"home_page",1451644177
951,"home_page",1451610969
7147,"search",1451642471
2284,"search",1451618177
2608,"home_page",1451619820
3743,"search",1451625458
7185,"home_page",1451642680
120,"search",1451606931
9258,"home_page",1451652738
5515,"search",1451633935
2747,"home_page",1451620447
7146,"home_page",1451642451
8009,"home_page",1451646832
347,"search",1451607961
2341,"search",1451618440
9717,"home_page",1451654963
2229,"search",1451617903
8499,"home_page",1451649041
4240,"home_page",1451627859
721,"home_page",1451609831
4423,"home_page",1451628620
2108,"home_page",1451617223
1665,"product_page",1451614858
660,"home_page",1451609549
8367,"home_page",1451648388
6870,"home_page",1451641163
5997,"search",1451636433
4651,"home_page",1451629747
3429,"search",1451623801
9372,"search",1451653303
403,"home_page",1451608234
5452,"home_page",1451633674
28,"home_page",1451606524
4323,"home_page",1451628190
2436,"home_page",1451618932
9926,"product_page",1451656069
3730,"home_page",1451625361
3684,"home_page",1451625118
6147,"product_page",1451637299
1478,"search",1451613844
1495,"home_page",1451613948
9536,"search",1451654071
5067,"home_page",1451631872
4019,"home_page",1451626845
3527,"search",1451624355
1897,"home_page",1451616136
1766,"search",1451615548
5428,"home_page",1451633547
1734,"search",1451615401
4768,"home_page",1451630296
877,"home_page",1451610660
5613,"product_page",1451634454
7671,"search",1451645178
5663,"search",1451634731
6965,"home_page",1451641556
8239,"home_page",1451647825
1789,"home_page",1451615655
3373,"home_page",1451623539
2013,"product_page",1451616774
9761,"product_page",1451655219
4275,"home_page",1451628037
328,"search",1451607893
7675,"product_page",1451645196
861,"product_page",1451610536
6797,"home_page",1451640783
3337,"home_page",1451623336
5723,"product_page",1451635032
1631,"home_page",1451614616
4519,"home_page",1451629072
8215,"search",1451647679
865,"search",1451610579
2615,"search",1451619861
6569,"home_page",1451639482
2277,"search",1451618153
9049,"home_page",1451651735
6718,"product_page",1451640255
532,"search",1451608939
312,"home_page",1451607824
7567,"home_page",1451644804
7935,"home_page",1451646566
7542,"home_page",1451644587
6256,"home_page",1451637887
3940,"search",1451626484
1350,"home_page",1451612999
7646,"product_page",1451645057
90,"home_page",1451606773
7567,"search",1451644807
7171,"search",1451642604
8822,"home_page",1451650537
9961,"product_page",1451656191
3557,"search",1451624559
8621,"home_page",1451649631
598,"search",1451609323
4300,"home_page",1451628123
848,"home_page",1451610452
5898,"home_page",1451635894
1736,"product_page",1451615410
1506,"home_page",1451613990
4016,"home_page",1451626837
2556,"home_page",1451619564
5863,"product_page",1451635755
9652,"home_page",1451654728
4581,"home_page",1451629367
3187,"home_page",1451622604
610,"product_page",1451609354
5352,"home_page",1451633211
2019,"search",1451616798
3999,"home_page",1451626744
6943,"home_page",1451641428
8076,"home_page",1451647082
2454,"home_page",1451619041
9964,"home_page",1451656213
9771,"home_page",1451655251
4353,"home_page",1451628339
4948,"home_page",1451631294
1963,"home_page",1451616462
1401,"search",1451613341
7891,"home_page",1451646426
2996,"home_page",1451621697
2829,"home_page",1451620863
6317,"product_page",1451638163
3510,"home_page",1451624269
4988,"product_page",1451631444
512,"search",1451608866
8896,"home_page",1451650927
2128,"home_page",1451617371
9719,"home_page",1451654984
167,"search",1451607217
6183,"home_page",1451637514
6590,"home_page",1451639568
2361,"home_page",1451618503
1607,"product_page",1451614510
9545,"home_page",1451654085
4013,"product_page",1451626831
6099,"home_page",1451636978
6687,"home_page",1451640081
9034,"search",1451651681
818,"home_page",1451610313
8030,"search",1451646896
5969,"home_page",1451636319
7579,"home_page",1451644819
8602,"home_page",1451649581
5963,"product_page",1451636270
3959,"search",1451626597
421,"home_page",1451608347
803,"home_page",1451610240
2790,"home_page",1451620665
6954,"home_page",1451641518
1814,"search",1451615720
9014,"search",1451651611
3421,"home_page",1451623762
965,"home_page",1451611043
219,"product_page",1451607432
5275,"search",1451632817
1778,"home_page",1451615614
7963,"search",1451646672
2228,"search",1451617897
4068,"home_page",1451627014
3439,"home_page",1451623831
603,"home_page",1451609335
1236,"home_page",1451612344
4483,"home_page",1451628924
4643,"search",1451629713
8497,"home_page",1451649033
3805,"home_page",1451625793
3938,"home_page",1451626481
2764,"home_page",1451620519
7560,"search",1451644704
5172,"home_page",1451632290
1148,"home_page",1451611977
8297,"home_page",1451648119
5985,"home_page",1451636394
9547,"home_page",1451654113
1564,"product_page",1451614297
4023,"home_page",1451626864
6935,"home_page",1451641403
1896,"home_page",1451616129
594,"home_page",1451609296
5572,"home_page",1451634253
7793,"home_page",1451645806
9034,"product_page",1451651682
9984,"home_page",1451656314
7541,"home_page",1451644582
9765,"home_page",1451655224
9513,"home_page",1451653978
2683,"search",1451620118
118,"home_page",1451606913
9641,"search",1451654639
8780,"home_page",1451650379
5069,"home_page",1451631882
9492,"home_page",1451653925
3553,"home_page",1451624544
393,"product_page",1451608192
2070,"home_page",1451617005
9147,"search",1451652243
1871,"search",1451616042
5344,"home_page",1451633179
9346,"search",1451653158
1244,"home_page",1451612381
5368,"home_page",1451633269
4559,"home_page",1451629268
7346,"home_page",1451643515
7560,"product_page",1451644726
4428,"home_page",1451628654
9601,"home_page",1451654436
6383,"home_page",1451638488
1726,"search",1451615335
9060,"search",1451651788
8627,"home_page",1451649684
7254,"home_page",1451643043
1996,"product_page",1451616636
5901,"search",1451635911
5205,"home_page",1451632459
2356,"home_page",1451618473
5395,"search",1451633402
512,"home_page",1451608860
2863,"home_page",1451621004
716,"search",1451609819
1628,"home_page",1451614587
6719,"home_page",1451640267
740,"search",1451610000
6721,"home_page",1451640284
8092,"home_page",1451647132
3380,"home_page",1451623581
5394,"home_page",1451633394
9386,"search",1451653379
2445,"home_page",1451618992
5052,"search",1451631790
3838,"search",1451625969
1329,"payment_page",1451612884
6561,"search",1451639422
6835,"home_page",1451640949
5696,"home_page",1451634873
7154,"product_page",1451642537
9429,"search",1451653588
3307,"home_page",1451623135
8317,"search",1451648192
2804,"payment_page",1451620720
5069,"search",1451631883
8618,"home_page",1451649627
8201,"home_page",1451647607
7151,"search",1451642506
9291,"home_page",1451652908
1547,"search",1451614205
3332,"home_page",1451623313
517,"home_page",1451608901
3935,"search",1451626472
6048,"home_page",1451636724
7594,"search",1451644862
6285,"home_page",1451638017
4127,"home_page",1451627416
5890,"home_page",1451635869
7523,"home_page",1451644480
6614,"home_page",1451639743
1103,"home_page",1451611772
9832,"home_page",1451655615
5092,"payment_page",1451632007
2645,"home_page",1451619936
8990,"home_page",1451651509
8467,"home_page",1451648831
4235,"home_page",1451627820
8360,"home_page",1451648337
8456,"home_page",1451648788
8570,"search",1451649416
8546,"home_page",1451649285
2036,"home_page",1451616862
6810,"search",1451640817
4257,"home_page",1451627924
1571,"home_page",1451614344
7960,"home_page",1451646660
3608,"home_page",1451624757
1006,"home_page",1451611237
9635,"search",1451654588
3102,"payment_page",1451622182
9486,"home_page",1451653887
7669,"product_page",1451645171
7669,"home_page",1451645166
5774,"search",1451635265
6952,"home_page",1451641482
2048,"home_page",1451616917
6205,"payment_confirmation_page",1451637677
8487,"home_page",1451648946
9432,"search",1451653612
7420,"home_page",1451643813
9182,"home_page",1451652405
7332,"home_page",1451643447
276,"home_page",1451607672
1034,"search",1451611375
5132,"home_page",1451632117
3675,"product_page",1451625082
3255,"search",1451622974
9197,"home_page",1451652498
7217,"home_page",1451642864
6744,"product_page",1451640428
6563,"payment_page",1451639437
7189,"search",1451642732
9060,"home_page",1451651778
2834,"home_page",1451620894
945,"home_page",1451610937
8613,"search",1451649597
626,"home_page",1451609403
9418,"home_page",1451653524
2596,"home_page",1451619753
8989,"home_page",1451651508
8179,"product_page",1451647511
5198,"home_page",1451632417
2815,"home_page",1451620793
1158,"home_page",1451612072
8140,"home_page",1451647291
5597,"home_page",1451634392
361,"search",1451608044
1876,"product_page",1451616051
9671,"home_page",1451654834
4945,"home_page",1451631255
610,"home_page",1451609347
4503,"home_page",1451629033
659,"home_page",1451609542
5774,"home_page",1451635264
5581,"product_page",1451634319
6754,"home_page",1451640501
9647,"payment_page",1451654684
1462,"home_page",1451613722
7356,"home_page",1451643572
3569,"home_page",1451624577
4418,"search",1451628607
6535,"search",1451639311
7680,"search",1451645205
376,"search",1451608102
440,"search",1451608421
7850,"home_page",1451646183
5917,"search",1451636020
1374,"search",1451613176
7242,"home_page",1451642993
2436,"search",1451618934
3003,"home_page",1451621726
962,"home_page",1451611031
5491,"home_page",1451633798
5658,"search",1451634717
9086,"search",1451651910
9497,"search",1451653945
9884,"home_page",1451655807
9445,"home_page",1451653688
6474,"home_page",1451639045
2087,"home_page",1451617105
5813,"search",1451635478
1232,"home_page",1451612336
659,"search",1451609543
6269,"home_page",1451637923
9417,"search",1451653511
9087,"search",1451651925
77,"search",1451606670
2719,"home_page",1451620289
7483,"home_page",1451644123
2796,"home_page",1451620675
7146,"product_page",1451642453
752,"home_page",1451610042
5056,"home_page",1451631821
9353,"payment_page",1451653189
2986,"home_page",1451621669
560,"home_page",1451609102
1742,"home_page",1451615431
3654,"product_page",1451624997
5189,"search",1451632361
7371,"search",1451643606
9731,"home_page",1451655038
9628,"search",1451654565
4278,"home_page",1451628060
3904,"home_page",1451626321
2369,"home_page",1451618562
2128,"search",1451617382
3746,"search",1451625474
7695,"home_page",1451645265
1300,"home_page",1451612694
5536,"search",1451634061
9611,"search",1451654511
5018,"home_page",1451631630
6309,"home_page",1451638130
2804,"search",1451620712
1597,"search",1451614473
7319,"payment_page",1451643367
7819,"home_page",1451645971
3797,"home_page",1451625756
1761,"home_page",1451615506
6418,"home_page",1451638711
3698,"home_page",1451625221
2782,"home_page",1451620626
1371,"home_page",1451613118
1492,"home_page",1451613940
262,"home_page",1451607638
1185,"home_page",1451612129
8159,"home_page",1451647406
2319,"home_page",1451618349
1496,"home_page",1451613961
1137,"home_page",1451611915
4447,"home_page",1451628791
